0.00365561	130.15485714287934	114.65968657270487
0.00396024	288.1090476190511	90.14211010141779
0.00426487	324.9524761904904	61.90340957100435
0.00456949	284.1686666666719	52.61035102564501
0.00487412	266.3751428571413	43.37687074405731
0.00517875	216.30028571428556	37.72768656116392
0.00548338	209.91580952381628	33.04162130887895
0.00578801	195.52961904761833	28.124571705413775
0.00609264	203.11238095238878	26.380997937562025
0.00639727	252.06885714286	23.258156947512624
0.0067019	160.6906666666673	20.335691647892848
0.00700653	171.49329523809683	19.02248393028329
0.00731116	184.6471238095237	16.517290670247732
0.00761579	188.98215238095327	15.84244790888785
0.00792042	175.99720952381085	14.082271464035196
0.00822505	157.93714285714395	12.883419012582761
0.00852968	157.88129523809584	12.229861670108201
0.00883431	175.20660000000044	11.121834197028605
0.00913894	178.91052380952488	10.45624997253679
0.00944357	169.95381904761962	9.570974910224397
0.0097482	155.1781619047615	9.046431462283598
0.0100528	149.62278095238116	8.569379502901318
0.0103575	177.83069523809536	7.850612317342819
0.0106621	153.75333333333356	7.488113976139227
0.0109667	162.07226666666747	7.026081048131048
0.0112713	151.83333333333348	6.636597774375707
0.011576	146.3406476190478	6.306324267532206
0.0118806	159.04311428571418	5.855472935690247
0.0121852	156.55925714285718	5.689846503692816
0.0124899	149.32666666666637	5.355257981979801
0.0127945	146.4839142857145	5.127208056847294
0.0130991	153.7366000000004	4.838916276689401
0.0134038	152.1378666666667	4.600382598112392
0.0137084	148.10670000000027	4.450042894868418
0.014013	152.4809238095237	4.249561041530323
0.0143176	148.48371904761905	4.057415629164429
0.0146223	150.9062114285715	3.903835213898084
0.0149269	147.39869047619038	3.7243902490609644
0.0152315	156.52793809523814	3.6217867361671945
0.0155362	148.8353561904762	3.464867686194035
0.0158408	150.57379523809527	3.3297797588797144
0.0161454	150.12851238095232	3.2344770861504633
0.01645	148.5026571428573	3.1163881610667064
0.0167547	149.07431523809544	3.0015937407275737
0.0170593	143.11966571428587	2.8946414308553976
0.0173639	143.93383428571434	2.833595851143657
0.0176686	142.00332095238082	2.737141141299999
0.0179732	146.30590857142857	2.6763901162983763
0.0182778	147.29059523809525	2.647185574882166
0.0185825	141.20909619047626	2.635782279282223
0.0188871	144.38763142857152	2.6059783600915263
0.0191917	146.63136380952392	2.5711369510691595
0.0194963	144.33075619047622	2.5043865235313865
0.019801	143.03885333333335	2.4665194115407676
0.0201056	139.76042761904762	2.430146518195165
0.0204102	141.54770380952374	2.397338276539908
0.0207149	142.03275523809526	2.3561716481138535
0.0210195	141.242339047619	2.306343529474902
0.0213241	141.8702676190477	2.284279933956397
0.0216287	138.6244533333334	2.245413960194106
0.0219334	134.03219714285717	2.2015761747378995
0.022238	137.9270028571429	2.168107234902226
0.0225426	138.95881619047617	2.1485319092634025
0.0228473	138.1083095238095	2.114220887151251
0.0231519	136.42826571428571	2.0839956702838847
0.0234565	137.095000952381	2.0307549165870187
0.0237612	133.06847333333337	2.0096435334836755
0.0240658	135.130242857143	1.994127642452983
0.0243704	134.54318952380964	1.9743685614856383
0.024675	134.94794666666672	1.9172818144445356
0.0249797	133.00916952380956	1.9060152241693205
0.0252843	132.26622476190482	1.9084523772140185
0.0255889	133.3308133333334	1.8646805682500527
0.0258936	130.0490571428572	1.8590608485658418
0.0261982	133.55876285714294	1.7943284890500795
0.0265028	129.75697428571428	1.8103850808882367
