Meas Num,Item,Status,Date,Time Stamp,Time(s),Temp(C),Temp Std Dev(C),Intensity(Cnt/s),Intensity Std Dev(Cnt/s),Laser Power(%),Attenuation Level(%),Normalized Intensity(Cnt/s),Normalized Intensity Std Dev(Cnt/s),Set Temp(C),Temp Ramp Rate(C/sec),Laser Monitor(V),Forward Monitor(V),Static Scattering Detector(V),Normalized Static Scattering Detector,Disposable Cuvette,Acq Time(s),Sample,Mw-R Model,Conc(mg/mL),dn/dC(mL/g),A2(mol mL/g^2),RG Model,Cuvette,Solvent Name,Solv Rfr Idx,Solv Visc(cp),Cauchy Coef(nm²),Temperature Model,Amp,Diffusion Coefficient(cm²/s),Radius(nm),Diameter(nm),Pd(nm),%Pd,Pd Index,Mw-R(kDa),Baseline,SOS,Lambda(1/s),Sigma(1/s²),RMS Error,% Acqs Unmarked,# Acqs,# Acqs Unmarked,# Acqs Marked,Mw-S(Da),#Peaks,#Peaks in Range,D10(nm),D50(nm),D90(nm),Span (D90 - D10)/D50,Peak Num,Peak Diffusion Coefficient(cm²/s) (I),Peak Radius(nm) (I),Peak Diameter(nm) (I),Peak Pd(nm) (I),Peak %Pd (I),Peak Pd Index (I),Peak Mw-R(kDa) (I),Peak %Intensity (I),Peak %Mass (I)
74,40.588C,OK,7/15/21,15:00:08,2.36E+08,40.6,0.0396,7.76E+05,2.96E+04,100,0,7.76E+05,2.96E+04,51,0.25,1,0.849,0.404,0.403,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.659,3.12E+03,Aqueous,0.769,2.73E-07,12.8,25.6,3.05,23.8,0.238,1.31E+03,0.999,26.9,7.01E+03,6.57E+03,0.000676,100%,5,5,0,1.80E+05,4,3,,,,,3,1.77E-08,197,394,25.5,13,0.0168,7.86E+05,4.51,0.0933
75,40.747C,OK,7/15/21,15:00:47,2.36E+08,40.7,0.0402,8.58E+05,3.04E+04,100,0,8.58E+05,3.04E+04,51,0.25,1,0.849,0.45,0.449,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.657,3.12E+03,Aqueous,0.764,2.56E-07,13.7,27.3,3.26,23.9,0.239,1.53E+03,0.999,32.5,7.02E+03,5.66E+03,0.000701,100%,5,5,0,2.02E+05,3,2,,,,,1,1.12E-06,3.12,6.24,0.264,8.46,0.00715,48.3,8.18,94.7
75,40.747C,OK,7/15/21,15:00:47,2.36E+08,40.7,0.0402,8.58E+05,3.04E+04,100,0,8.58E+05,3.04E+04,51,0.25,1,0.849,0.45,0.449,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.657,3.12E+03,Aqueous,0.764,2.56E-07,13.7,27.3,3.26,23.9,0.239,1.53E+03,0.999,32.5,7.02E+03,5.66E+03,0.000701,100%,5,5,0,2.02E+05,3,2,,,,,2,1.82E-07,19.2,38.4,2.17,11.3,0.0128,3.38E+03,91.8,5.32
76,40.907C,OK,7/15/21,15:01:25,2.36E+08,40.9,0.0396,9.38E+05,2.50E+04,100,0,9.38E+05,2.50E+04,51,0.25,1,0.849,0.502,0.501,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.655,3.12E+03,Aqueous,0.759,2.45E-07,14.3,28.7,3.41,23.8,0.238,1.71E+03,0.999,32.8,6.87E+03,5.23E+03,0.00107,100%,5,5,0,2.26E+05,2,2,,,,,1,1.34E-06,2.63,5.26,0.359,13.7,0.0187,32.3,6.07,96
76,40.907C,OK,7/15/21,15:01:25,2.36E+08,40.9,0.0396,9.38E+05,2.50E+04,100,0,9.38E+05,2.50E+04,51,0.25,1,0.849,0.502,0.501,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.655,3.12E+03,Aqueous,0.759,2.45E-07,14.3,28.7,3.41,23.8,0.238,1.71E+03,0.999,32.8,6.87E+03,5.23E+03,0.00107,100%,5,5,0,2.26E+05,2,2,,,,,2,1.82E-07,19.3,38.7,2.13,11,0.0122,3.45E+03,93.9,4.02
77,41.067C,OK,7/15/21,15:02:03,2.36E+08,41.1,0.04,1.03E+06,1.23E+04,100,0,1.03E+06,1.23E+04,51,0.25,1,0.849,0.56,0.559,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.653,3.12E+03,Aqueous,0.753,2.34E-07,15.1,30.2,3.53,23.4,0.234,1.93E+03,0.999,25.7,6.78E+03,4.66E+03,0.000841,100%,5,5,0,2.53E+05,2,2,,,,,1,1.19E-06,2.97,5.94,0.249,8.39,0.00703,43,6.29,95
77,41.067C,OK,7/15/21,15:02:03,2.36E+08,41.1,0.04,1.03E+06,1.23E+04,100,0,1.03E+06,1.23E+04,51,0.25,1,0.849,0.56,0.559,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.653,3.12E+03,Aqueous,0.753,2.34E-07,15.1,30.2,3.53,23.4,0.234,1.93E+03,0.999,25.7,6.78E+03,4.66E+03,0.000841,100%,5,5,0,2.53E+05,2,2,,,,,2,1.76E-07,20.1,40.1,1.62,8.09,0.00654,3.75E+03,93.7,5.04
78,41.227C,OK,7/15/21,15:02:42,2.36E+08,41.2,0.0402,1.14E+06,3.58E+04,100,0,1.14E+06,3.58E+04,51,0.25,1,0.849,0.624,0.623,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.651,3.12E+03,Aqueous,0.744,2.26E-07,15.7,31.3,3.68,23.5,0.235,2.10E+03,0.999,19.5,6.52E+03,4.55E+03,0.000849,100%,5,5,0,2.83E+05,3,2,,,,,1,9.61E-07,3.68,7.35,0.466,12.7,0.0161,70.8,7.74,94
78,41.227C,OK,7/15/21,15:02:42,2.36E+08,41.2,0.0402,1.14E+06,3.58E+04,100,0,1.14E+06,3.58E+04,51,0.25,1,0.849,0.624,0.623,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.651,3.12E+03,Aqueous,0.744,2.26E-07,15.7,31.3,3.68,23.5,0.235,2.10E+03,0.999,19.5,6.52E+03,4.55E+03,0.000849,100%,5,5,0,2.83E+05,3,2,,,,,2,1.66E-07,21.3,42.6,1.84,8.66,0.0075,4.31E+03,92.3,5.98
79,41.387C,OK,7/15/21,15:03:20,2.36E+08,41.4,0.0404,1.25E+06,3.53E+04,100,0,1.25E+06,3.53E+04,51,0.25,1,0.849,0.695,0.694,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.649,3.12E+03,Aqueous,0.732,2.16E-07,16.4,32.9,3.64,22.1,0.221,2.36E+03,1,19.7,6.54E+03,3.83E+03,0.000595,100%,5,5,0,3.16E+05,3,2,,,,,1,1.00E-06,3.55,7.1,0.483,13.6,0.0185,65.2,6.13,93.1
79,41.387C,OK,7/15/21,15:03:20,2.36E+08,41.4,0.0404,1.25E+06,3.53E+04,100,0,1.25E+06,3.53E+04,51,0.25,1,0.849,0.695,0.694,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.649,3.12E+03,Aqueous,0.732,2.16E-07,16.4,32.9,3.64,22.1,0.221,2.36E+03,1,19.7,6.54E+03,3.83E+03,0.000595,100%,5,5,0,3.16E+05,3,2,,,,,2,1.69E-07,21,42.1,1.23,5.85,0.00342,4.20E+03,93.9,6.95
80,41.549C,OK,7/15/21,15:03:59,2.36E+08,41.5,0.0397,1.39E+06,3.33E+04,100,0,1.39E+06,3.33E+04,51,0.25,1,0.848,0.773,0.773,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.647,3.12E+03,Aqueous,0.724,2.07E-07,17.2,34.3,3.7,21.5,0.215,2.61E+03,0.999,19.7,6.33E+03,3.54E+03,0.000591,100%,5,5,0,3.53E+05,3,2,,,,,1,1.03E-06,3.44,6.88,0.464,13.5,0.0182,60.6,5.49,93.3
80,41.549C,OK,7/15/21,15:03:59,2.36E+08,41.5,0.0397,1.39E+06,3.33E+04,100,0,1.39E+06,3.33E+04,51,0.25,1,0.848,0.773,0.773,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.647,3.12E+03,Aqueous,0.724,2.07E-07,17.2,34.3,3.7,21.5,0.215,2.61E+03,0.999,19.7,6.33E+03,3.54E+03,0.000591,100%,5,5,0,3.53E+05,3,2,,,,,2,1.63E-07,21.8,43.7,2.35,10.8,0.0116,4.58E+03,94.5,6.74
81,41.711C,OK,7/15/21,15:04:37,2.36E+08,41.7,0.0394,1.51E+06,3.45E+04,100,0,1.51E+06,3.45E+04,51,0.25,1,0.848,0.866,0.865,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.645,3.12E+03,Aqueous,0.707,2.03E-07,17.6,35.2,3.82,21.7,0.217,2.77E+03,0.999,14.9,6.19E+03,3.49E+03,0.000515,100%,5,5,0,3.96E+05,3,3,,,,,1,5.23E-06,0.683,1.37,0.0932,13.7,0.0186,1.38,0.236,90.9
81,41.711C,OK,7/15/21,15:04:37,2.36E+08,41.7,0.0394,1.51E+06,3.45E+04,100,0,1.51E+06,3.45E+04,51,0.25,1,0.848,0.866,0.865,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.645,3.12E+03,Aqueous,0.707,2.03E-07,17.6,35.2,3.82,21.7,0.217,2.77E+03,0.999,14.9,6.19E+03,3.49E+03,0.000515,100%,5,5,0,3.96E+05,3,3,,,,,2,7.36E-07,4.86,9.71,0.624,12.9,0.0165,136,7.4,8.02
81,41.711C,OK,7/15/21,15:04:37,2.36E+08,41.7,0.0394,1.51E+06,3.45E+04,100,0,1.51E+06,3.45E+04,51,0.25,1,0.848,0.866,0.865,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.645,3.12E+03,Aqueous,0.707,2.03E-07,17.6,35.2,3.82,21.7,0.217,2.77E+03,0.999,14.9,6.19E+03,3.49E+03,0.000515,100%,5,5,0,3.96E+05,3,3,,,,,3,1.54E-07,23.1,46.3,3.1,13.4,0.0179,5.24E+03,92.4,1.03
82,41.871C,OK,7/15/21,15:05:16,2.36E+08,41.9,0.0395,1.64E+06,2.80E+04,100,0,1.64E+06,2.80E+04,51,0.25,1,0.848,0.984,0.983,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.643,3.12E+03,Aqueous,0.693,1.97E-07,18.2,36.5,3.8,20.8,0.208,3.01E+03,1,12,6.07E+03,3.23E+03,0.000713,100%,5,5,0,4.51E+05,3,2,,,,,1,1.48E-06,2.42,4.85,0.419,17.3,0.0299,26.7,2.33,92.6
82,41.871C,OK,7/15/21,15:05:16,2.36E+08,41.9,0.0395,1.64E+06,2.80E+04,100,0,1.64E+06,2.80E+04,51,0.25,1,0.848,0.984,0.983,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.643,3.12E+03,Aqueous,0.693,1.97E-07,18.2,36.5,3.8,20.8,0.208,3.01E+03,1,12,6.07E+03,3.23E+03,0.000713,100%,5,5,0,4.51E+05,3,2,,,,,2,1.56E-07,23,46,7.16,31.2,0.0971,5.16E+03,97.7,7.45
83,42.031C,OK,7/15/21,15:05:55,2.36E+08,42,0.039,1.78E+06,5.01E+04,100,0,1.78E+06,5.01E+04,51,0.25,1,0.848,1.09,1.08,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.642,3.12E+03,Aqueous,0.683,1.88E-07,19.1,38.2,3.63,19,0.19,3.34E+03,0.999,15,5.90E+03,2.82E+03,0.00101,100%,5,5,0,4.99E+05,2,2,,,,,1,1.98E-06,1.81,3.63,0,0,0,13.5,1.78,95.9
83,42.031C,OK,7/15/21,15:05:55,2.36E+08,42,0.039,1.78E+06,5.01E+04,100,0,1.78E+06,5.01E+04,51,0.25,1,0.848,1.09,1.08,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.642,3.12E+03,Aqueous,0.683,1.88E-07,19.1,38.2,3.63,19,0.19,3.34E+03,0.999,15,5.90E+03,2.82E+03,0.00101,100%,5,5,0,4.99E+05,2,2,,,,,2,1.57E-07,22.9,45.8,5.7,24.9,0.0621,5.11E+03,98.2,4.14
84,42.208C,OK,7/15/21,15:06:38,2.36E+08,42.2,0.0399,1.97E+06,3.95E+04,100,0,1.97E+06,3.95E+04,51,0.25,1,0.848,1.21,1.21,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.64,3.12E+03,Aqueous,0.665,1.84E-07,19.6,39.2,4,20.4,0.204,3.56E+03,1,10.1,5.70E+03,2.95E+03,0.000626,100%,5,5,0,5.57E+05,2,2,,,,,1,1.21E-06,2.99,5.98,0.299,9.99,0.00998,43.7,3.01,91.9
84,42.208C,OK,7/15/21,15:06:38,2.36E+08,42.2,0.0399,1.97E+06,3.95E+04,100,0,1.97E+06,3.95E+04,51,0.25,1,0.848,1.21,1.21,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.64,3.12E+03,Aqueous,0.665,1.84E-07,19.6,39.2,4,20.4,0.204,3.56E+03,1,10.1,5.70E+03,2.95E+03,0.000626,100%,5,5,0,5.57E+05,2,2,,,,,2,1.48E-07,24.4,48.9,6.13,25.1,0.063,5.95E+03,97,8.06
85,42.371C,OK,7/15/21,15:07:17,2.36E+08,42.4,0.0399,2.11E+06,4.79E+04,100,0,2.11E+06,4.79E+04,51,0.25,1,0.848,1.32,1.31,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.638,3.12E+03,Aqueous,0.65,1.77E-07,20.5,40.9,4.01,19.6,0.196,3.93E+03,0.999,10.7,5.53E+03,2.73E+03,0.00105,100%,5,5,0,6.08E+05,2,2,,,,,1,1.76E-06,2.06,4.12,0.281,13.6,0.0186,18.3,1.81,95.7
85,42.371C,OK,7/15/21,15:07:17,2.36E+08,42.4,0.0399,2.11E+06,4.79E+04,100,0,2.11E+06,4.79E+04,51,0.25,1,0.848,1.32,1.31,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.638,3.12E+03,Aqueous,0.65,1.77E-07,20.5,40.9,4.01,19.6,0.196,3.93E+03,0.999,10.7,5.53E+03,2.73E+03,0.00105,100%,5,5,0,6.08E+05,2,2,,,,,2,1.48E-07,24.5,49,5.79,23.7,0.056,5.98E+03,98.2,4.34
86,42.533C,OK,7/15/21,15:07:56,2.36E+08,42.5,0.0397,2.29E+06,3.42E+04,100,0,2.29E+06,3.42E+04,51,0.25,1,0.847,1.44,1.44,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.636,3.12E+03,Aqueous,0.634,1.74E-07,20.9,41.8,4.03,19.3,0.193,4.13E+03,0.999,8.35,5.44E+03,2.63E+03,0.000638,100%,5,5,0,6.67E+05,2,2,,,,,1,1.82E-06,1.99,3.99,0.259,13,0.0168,16.9,1.38,93.9
86,42.533C,OK,7/15/21,15:07:56,2.36E+08,42.5,0.0397,2.29E+06,3.42E+04,100,0,2.29E+06,3.42E+04,51,0.25,1,0.847,1.44,1.44,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.636,3.12E+03,Aqueous,0.634,1.74E-07,20.9,41.8,4.03,19.3,0.193,4.13E+03,0.999,8.35,5.44E+03,2.63E+03,0.000638,100%,5,5,0,6.67E+05,2,2,,,,,2,1.41E-07,25.8,51.6,8.68,33.6,0.113,6.77E+03,98.6,6.11
87,42.695C,OK,7/15/21,15:08:34,2.36E+08,42.7,0.0398,2.48E+06,4.52E+04,100,0,2.48E+06,4.52E+04,51,0.25,1,0.847,1.58,1.58,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.634,3.12E+03,Aqueous,0.619,1.68E-07,21.8,43.5,3.83,17.6,0.176,4.54E+03,1,8.51,5.29E+03,2.35E+03,0.000606,100%,5,5,0,7.34E+05,2,2,,,,,1,1.19E-06,3.07,6.14,0.258,8.41,0.00707,46.5,2.61,92.6
87,42.695C,OK,7/15/21,15:08:34,2.36E+08,42.7,0.0398,2.48E+06,4.52E+04,100,0,2.48E+06,4.52E+04,51,0.25,1,0.847,1.58,1.58,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.634,3.12E+03,Aqueous,0.619,1.68E-07,21.8,43.5,3.83,17.6,0.176,4.54E+03,1,8.51,5.29E+03,2.35E+03,0.000606,100%,5,5,0,7.34E+05,2,2,,,,,2,1.42E-07,25.6,51.2,3.91,15.2,0.0233,6.65E+03,97.4,7.44
88,42.858C,OK,7/15/21,15:09:13,2.36E+08,42.9,0.0399,2.64E+06,5.80E+04,100,0,2.64E+06,5.80E+04,51,0.25,1,0.847,1.72,1.72,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.632,3.12E+03,Aqueous,0.604,1.64E-07,22.3,44.6,4.27,19.1,0.191,4.80E+03,1,7.57,5.15E+03,2.47E+03,0.000659,100%,5,5,0,8.02E+05,2,2,,,,,1,1.21E-06,3.03,6.06,0.308,10.2,0.0103,45,2.16,90.5
88,42.858C,OK,7/15/21,15:09:13,2.36E+08,42.9,0.0399,2.64E+06,5.80E+04,100,0,2.64E+06,5.80E+04,51,0.25,1,0.847,1.72,1.72,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.632,3.12E+03,Aqueous,0.604,1.64E-07,22.3,44.6,4.27,19.1,0.191,4.80E+03,1,7.57,5.15E+03,2.47E+03,0.000659,100%,5,5,0,8.02E+05,2,2,,,,,2,1.33E-07,27.5,54.9,8.09,29.5,0.0868,7.82E+03,97.8,9.52
89,43.020C,OK,7/15/21,15:09:52,2.36E+08,43,0.0396,2.84E+06,5.62E+04,100,0,2.84E+06,5.62E+04,51,0.25,1,0.847,1.88,1.88,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.63,3.12E+03,Aqueous,0.587,1.60E-07,23,46,4.32,18.8,0.188,5.16E+03,0.999,6.08,5.01E+03,2.36E+03,0.000822,100%,5,5,0,No Offset,2,2,,,,,1,1.78E-06,2.06,4.12,0.278,13.5,0.0182,18.2,1.29,94.9
89,43.020C,OK,7/15/21,15:09:52,2.36E+08,43,0.0396,2.84E+06,5.62E+04,100,0,2.84E+06,5.62E+04,51,0.25,1,0.847,1.88,1.88,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.63,3.12E+03,Aqueous,0.587,1.60E-07,23,46,4.32,18.8,0.188,5.16E+03,0.999,6.08,5.01E+03,2.36E+03,0.000822,100%,5,5,0,No Offset,2,2,,,,,2,1.33E-07,27.6,55.3,8.17,29.6,0.0875,7.94E+03,98.7,5.09
90,43.180C,OK,7/15/21,15:10:31,2.36E+08,43.2,0.0395,3.02E+06,4.65E+04,100,0,3.02E+06,4.65E+04,51,0.25,1,0.847,2.06,2.06,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.629,3.12E+03,Aqueous,0.571,1.55E-07,23.7,47.4,4.07,17.2,0.172,5.55E+03,0.999,7.78,4.92E+03,2.14E+03,0.000743,100%,5,5,0,No Offset,2,2,,,,,1,1.53E-06,2.4,4.81,0.145,6.06,0.00367,26.2,1.7,94.9
90,43.180C,OK,7/15/21,15:10:31,2.36E+08,43.2,0.0395,3.02E+06,4.65E+04,100,0,3.02E+06,4.65E+04,51,0.25,1,0.847,2.06,2.06,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.629,3.12E+03,Aqueous,0.571,1.55E-07,23.7,47.4,4.07,17.2,0.172,5.55E+03,0.999,7.78,4.92E+03,2.14E+03,0.000743,100%,5,5,0,No Offset,2,2,,,,,2,1.34E-07,27.6,55.2,5.5,19.9,0.0398,7.90E+03,98.3,5.14
91,43.340C,OK,7/15/21,15:11:10,2.36E+08,43.3,0.0393,3.24E+06,7.00E+04,100,0,3.24E+06,7.00E+04,51,0.25,1,0.847,2.24,2.24,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.627,3.12E+03,Aqueous,0.553,1.54E-07,24,48,3.99,16.6,0.166,5.71E+03,1,4.59,4.88E+03,2.07E+03,0.000573,100%,5,5,0,No Offset,3,2,,,,,1,1.27E-06,2.92,5.83,0.373,12.8,0.0164,41.2,1.5,89.6
91,43.340C,OK,7/15/21,15:11:10,2.36E+08,43.3,0.0393,3.24E+06,7.00E+04,100,0,3.24E+06,7.00E+04,51,0.25,1,0.847,2.24,2.24,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.627,3.12E+03,Aqueous,0.553,1.54E-07,24,48,3.99,16.6,0.166,5.71E+03,1,4.59,4.88E+03,2.07E+03,0.000573,100%,5,5,0,No Offset,3,2,,,,,2,1.29E-07,28.7,57.4,8.32,29,0.0841,8.66E+03,98.5,10.4
92,43.501C,OK,7/15/21,15:11:48,2.36E+08,43.5,0.04,3.40E+06,4.30E+04,100,0,3.40E+06,4.30E+04,51,0.25,1,0.846,2.44,2.44,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.625,3.12E+03,Aqueous,0.535,1.50E-07,24.8,49.6,4.51,18.2,0.182,6.16E+03,1,5.6,4.71E+03,2.15E+03,0.000582,100%,5,5,0,No Offset,2,2,,,,,1,1.14E-06,3.25,6.5,0.156,4.8,0.0023,53.1,2.17,91.2
92,43.501C,OK,7/15/21,15:11:48,2.36E+08,43.5,0.04,3.40E+06,4.30E+04,100,0,3.40E+06,4.30E+04,51,0.25,1,0.846,2.44,2.44,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.625,3.12E+03,Aqueous,0.535,1.50E-07,24.8,49.6,4.51,18.2,0.182,6.16E+03,1,5.6,4.71E+03,2.15E+03,0.000582,100%,5,5,0,No Offset,2,2,,,,,2,1.25E-07,29.7,59.3,6.84,23.1,0.0532,9.37E+03,97.8,8.84
93,43.664C,OK,7/15/21,15:12:27,2.36E+08,43.7,0.0399,3.64E+06,9.25E+04,100,0,3.64E+06,9.25E+04,51,0.25,1,0.846,2.66,2.66,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.623,3.12E+03,Aqueous,0.517,1.47E-07,25.4,50.8,4,15.7,0.157,6.52E+03,1,6.28,4.66E+03,1.89E+03,0.000817,100%,5,5,0,No Offset,2,2,,,,,1,1.54E-06,2.41,4.83,0.168,6.97,0.00485,26.5,1.33,93.9
93,43.664C,OK,7/15/21,15:12:27,2.36E+08,43.7,0.0399,3.64E+06,9.25E+04,100,0,3.64E+06,9.25E+04,51,0.25,1,0.846,2.66,2.66,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.623,3.12E+03,Aqueous,0.517,1.47E-07,25.4,50.8,4,15.7,0.157,6.52E+03,1,6.28,4.66E+03,1.89E+03,0.000817,100%,5,5,0,No Offset,2,2,,,,,2,1.27E-07,29.4,58.8,6.86,23.3,0.0544,9.19E+03,98.7,6.12
94,43.825C,OK,7/15/21,15:13:06,2.36E+08,43.8,0.0393,3.90E+06,8.29E+04,100,0,3.90E+06,8.29E+04,51,0.25,1,0.846,2.88,2.88,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.621,3.12E+03,Aqueous,0.499,1.42E-07,26.2,52.5,4.7,17.9,0.179,7.04E+03,0.999,5.26,4.48E+03,2.02E+03,0.000707,100%,5,5,0,No Offset,2,2,,,,,1,1.63E-06,2.29,4.58,0.273,11.9,0.0142,23.4,1.16,94.3
94,43.825C,OK,7/15/21,15:13:06,2.36E+08,43.8,0.0393,3.90E+06,8.29E+04,100,0,3.90E+06,8.29E+04,51,0.25,1,0.846,2.88,2.88,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.621,3.12E+03,Aqueous,0.499,1.42E-07,26.2,52.5,4.7,17.9,0.179,7.04E+03,0.999,5.26,4.48E+03,2.02E+03,0.000707,100%,5,5,0,No Offset,2,2,,,,,2,1.19E-07,31.4,62.8,9.45,30.1,0.0905,1.07E+04,98.8,5.71
95,43.987C,OK,7/15/21,15:13:45,2.36E+08,44,0.04,4.12E+06,7.29E+04,100,0,4.12E+06,7.29E+04,51,0.25,1,0.846,3.13,3.13,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.62,3.12E+03,Aqueous,0.482,1.41E-07,26.5,53,5.3,20,0.2,7.19E+03,1,4.15,4.40E+03,2.22E+03,0.00059,100%,5,5,0,No Offset,2,2,,,,,1,1.14E-06,3.3,6.6,0.504,15.3,0.0233,54.9,1.72,89.8
95,43.987C,OK,7/15/21,15:13:45,2.36E+08,44,0.04,4.12E+06,7.29E+04,100,0,4.12E+06,7.29E+04,51,0.25,1,0.846,3.13,3.13,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.62,3.12E+03,Aqueous,0.482,1.41E-07,26.5,53,5.3,20,0.2,7.19E+03,1,4.15,4.40E+03,2.22E+03,0.00059,100%,5,5,0,No Offset,2,2,,,,,2,1.13E-07,33.2,66.4,11.5,34.5,0.119,1.22E+04,98.3,10.2
96,44.150C,OK,7/15/21,15:14:23,2.36E+08,44.2,0.0399,4.35E+06,5.60E+04,100,0,4.35E+06,5.60E+04,51,0.25,1,0.846,3.4,3.39,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.618,3.12E+03,Aqueous,0.464,1.38E-07,27.3,54.5,5.23,19.2,0.192,7.69E+03,1,3.4,4.32E+03,2.08E+03,0.000384,100%,5,5,0,No Offset,3,3,,,,,1,3.58E-06,1.05,2.1,0.103,9.77,0.00954,3.78,0.181,89.8
96,44.150C,OK,7/15/21,15:14:23,2.36E+08,44.2,0.0399,4.35E+06,5.60E+04,100,0,4.35E+06,5.60E+04,51,0.25,1,0.846,3.4,3.39,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.618,3.12E+03,Aqueous,0.464,1.38E-07,27.3,54.5,5.23,19.2,0.192,7.69E+03,1,3.4,4.32E+03,2.08E+03,0.000384,100%,5,5,0,No Offset,3,3,,,,,2,5.78E-07,6.51,13,0.884,13.6,0.0185,269,3.47,7.58
