Meas Num,Item,Status,Date,Time Stamp,Time(s),Temp(C),Temp Std Dev(C),Intensity(Cnt/s),Intensity Std Dev(Cnt/s),Laser Power(%),Attenuation Level(%),Normalized Intensity(Cnt/s),Normalized Intensity Std Dev(Cnt/s),Set Temp(C),Temp Ramp Rate(C/sec),Laser Monitor(V),Forward Monitor(V),Static Scattering Detector(V),Normalized Static Scattering Detector,Disposable Cuvette,Acq Time(s),Sample,Mw-R Model,Conc(mg/mL),dn/dC(mL/g),A2(mol mL/g^2),RG Model,Cuvette,Solvent Name,Solv Rfr Idx,Solv Visc(cp),Cauchy Coef(nm²),Temperature Model,Amp,Diffusion Coefficient(cm²/s),Radius(nm),Diameter(nm),Pd(nm),%Pd,Pd Index,Mw-R(kDa),Baseline,SOS,Lambda(1/s),Sigma(1/s²),RMS Error,% Acqs Unmarked,# Acqs,# Acqs Unmarked,# Acqs Marked,Mw-S(Da),#Peaks,#Peaks in Range,D10(nm),D50(nm),D90(nm),Span (D90 - D10)/D50,Peak Num,Peak Diffusion Coefficient(cm²/s) (M),Peak Radius(nm) (M),Peak Diameter(nm) (M),Peak Pd(nm) (M),Peak %Pd (M),Peak Pd Index (M),Peak Mw-R(kDa) (M),Peak %Intensity (M),Peak %Mass (M)
1,Meas 6,OK,2018-07-06,15:05:55,140331000,24.9892,0.00369,457021,3020,100,0,457021,3020,25,5,1.00089,0.807373,0.183549,0.183387,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.906175,3119,Aqueous,0.726071,5.30025e-007,4.5457,9.0914,0.496633,10.9253,0.109253,116.368,1.0001,3.39344,16949.3,5491.52,0.000596461,100%,5,5,0,78249.8,3,2,,,,,1,5.06665e-007,4.75528,9.51057,0.107651,2.26381,0.000512483,129.311,98.6501,99.9542
1,Meas 6,OK,2018-07-06,15:05:55,140331000,24.9892,0.00369,457021,3020,100,0,457021,3020,25,5,1.00089,0.807373,0.183549,0.183387,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.906175,3119,Aqueous,0.726071,5.30025e-007,4.5457,9.0914,0.496633,10.9253,0.109253,116.368,1.0001,3.39344,16949.3,5491.52,0.000596461,100%,5,5,0,78249.8,3,2,,,,,2,2.86108e-009,842.106,1684.21,0,0,0,23547900,1.34994,0.0458227
2,Meas 7,OK,2018-07-06,15:06:32,140331000,24.9967,0.00598,454424,3180,100,0,454424,3180,25,5,1.0009,0.779869,0.182803,0.18264,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.906019,3119,Aqueous,0.73627,5.45188e-007,4.41927,8.83854,0.436409,9.87514,0.0987514,108.936,0.999836,3.07468,17442.9,5349.01,0.000767407,100%,5,5,0,77971.2,3,2,,,,,1,3.34061e-006,0.721225,1.44245,0.0583227,8.08662,0.00653933,1.56709,1.58761,82.292
2,Meas 7,OK,2018-07-06,15:06:32,140331000,24.9967,0.00598,454424,3180,100,0,454424,3180,25,5,1.0009,0.779869,0.182803,0.18264,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.906019,3119,Aqueous,0.73627,5.45188e-007,4.41927,8.83854,0.436409,9.87514,0.0987514,108.936,0.999836,3.07468,17442.9,5349.01,0.000767407,100%,5,5,0,77971.2,3,2,,,,,2,5.02807e-007,4.79177,9.58354,0.252889,5.27757,0.00278528,131.644,98.4124,17.708
3,Meas 8,OK,2018-07-06,15:07:09,140331000,25.0138,0.00169,450969,2870,100,0,450969,2870,25,5,1.00089,0.818081,0.174929,0.174773,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.905662,3119,Aqueous,0.732937,5.45614e-007,4.41582,8.83164,0.460426,10.4267,0.104267,108.737,0.999978,2.63861,17452.4,5511.27,0.000766822,100%,5,5,0,74424.7,2,1,,,,,1,5.92966e-007,4.06319,8.12639,0.963234,23.7063,0.056199,89.4967,100,100
4,Meas 9,OK,2018-07-06,15:07:46,140331000,25.0101,0.00236,454365,4270,100,0,454365,4270,25,5,1.0009,0.825683,0.174322,0.174166,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.905739,3119,Aqueous,0.732292,5.45398e-007,4.41757,8.83514,0.445859,10.0928,0.100928,108.838,1.00011,2.43556,17448.1,5413.63,0.000666653,100%,5,5,0,74061,3,2,,,,,1,5.56493e-007,4.3295,8.65899,0.546503,12.6228,0.0159335,103.828,95.5067,99.9954
4,Meas 9,OK,2018-07-06,15:07:46,140331000,25.0101,0.00236,454365,4270,100,0,454365,4270,25,5,1.0009,0.825683,0.174322,0.174166,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.905739,3119,Aqueous,0.732292,5.45398e-007,4.41757,8.83514,0.445859,10.0928,0.100928,108.838,1.00011,2.43556,17448.1,5413.63,0.000666653,100%,5,5,0,74061,3,2,,,,,2,3.32508e-008,72.4595,144.919,0,0,0,75758.2,4.49328,0.00461686
5,Meas 10,OK,2018-07-06,15:08:23,140331000,25.0028,0.00124,454026,2770,100,0,454026,2770,25,5,1.00089,0.820274,0.177531,0.177373,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.905891,3119,Aqueous,0.725722,5.50248e-007,4.37864,8.75727,0.455149,10.3948,0.103948,106.606,1.00003,2.94233,17600.9,5548.88,0.000658581,100%,5,5,0,75605.4,3,2,,,,,1,5.13302e-007,4.6938,9.38759,0.979775,20.8738,0.0435717,125.433,97.6975,99.9835
5,Meas 10,OK,2018-07-06,15:08:23,140331000,25.0028,0.00124,454026,2770,100,0,454026,2770,25,5,1.00089,0.820274,0.177531,0.177373,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.905891,3119,Aqueous,0.725722,5.50248e-007,4.37864,8.75727,0.455149,10.3948,0.103948,106.606,1.00003,2.94233,17600.9,5548.88,0.000658581,100%,5,5,0,75605.4,3,2,,,,,2,1.18732e-008,202.922,405.844,22.1337,10.9075,0.0118974,843076,2.3025,0.016468
6,25.0C,OK,2018-07-06,15:09:01,140331000,25.0026,0.00245,448951,2340,100,0,448951,2340,51,0.25,1.00089,0.807842,0.17687,0.176714,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.905895,3119,Aqueous,0.743079,5.45659e-007,4.41546,8.83093,0.486875,11.0266,0.110266,108.716,1.00004,2.82951,17448.1,5682.2,0.000679701,100%,5,5,0,75333.9,2,1,,,,,1,4.81189e-007,5.00705,10.0141,1.46332,29.2253,0.0854118,145.902,100,100
7,25.1C,OK,2018-07-06,15:09:38,140331000,25.0515,0.0251,460639,10200,100,0,460639,10200,51,0.25,1.00088,0.811587,0.175908,0.175753,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.904876,3119,Aqueous,0.741908,5.34867e-007,4.51644,9.03288,0.588296,13.0257,0.130257,114.623,1.00062,2.69016,17072.7,6124.58,0.000647717,100%,5,5,0,74883.7,4,2,,,,,1,5.22306e-007,4.62506,9.25012,0.481586,10.4125,0.0108421,121.177,98.2792,99.948
7,25.1C,OK,2018-07-06,15:09:38,140331000,25.0515,0.0251,460639,10200,100,0,460639,10200,51,0.25,1.00088,0.811587,0.175908,0.175753,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.904876,3119,Aqueous,0.741908,5.34867e-007,4.51644,9.03288,0.588296,13.0257,0.130257,114.623,1.00062,2.69016,17072.7,6124.58,0.000647717,100%,5,5,0,74883.7,4,2,,,,,2,2.54357e-009,949.727,1899.45,129.506,13.6362,0.0185945,31200700,1.72079,0.0519872
8,25.2C,OK,2018-07-06,15:10:15,140331000,25.1859,0.0398,450449,3800,100,0,450449,3800,51,0.25,1.00089,0.82359,0.176071,0.175915,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.902086,3119,Aqueous,0.742723,5.48854e-007,4.41294,8.82588,0.484058,10.9691,0.109691,108.571,0.999935,2.88405,17550.9,5699.08,0.000688477,100%,5,5,0,74789.6,2,1,,,,,1,4.86278e-007,4.98082,9.96164,1.24227,24.9411,0.062206,144.12,100,100
