Meas Num,Item,Status,Date,Time Stamp,Time(s),Temp(C),Temp Std Dev(C),Intensity(Cnt/s),Intensity Std Dev(Cnt/s),Laser Power(%),Attenuation Level(%),Normalized Intensity(Cnt/s),Normalized Intensity Std Dev(Cnt/s),Set Temp(C),Temp Ramp Rate(C/sec),Laser Monitor(V),Forward Monitor(V),Static Scattering Detector(V),Normalized Static Scattering Detector,Disposable Cuvette,Acq Time(s),Sample,Mw-R Model,Conc(mg/mL),dn/dC(mL/g),A2(mol mL/g^2),RG Model,Cuvette,Solvent Name,Solv Rfr Idx,Solv Visc(cp),Cauchy Coef(nm²),Temperature Model,Amp,Diffusion Coefficient(cm²/s),Radius(nm),Diameter(nm),Pd(nm),%Pd,Pd Index,Mw-R(kDa),Baseline,SOS,Lambda(1/s),Sigma(1/s²),RMS Error,% Acqs Unmarked,# Acqs,# Acqs Unmarked,# Acqs Marked,Mw-S(Da),#Peaks,#Peaks in Range,D10(nm),D50(nm),D90(nm),Span (D90 - D10)/D50,Peak Num,Peak Diffusion Coefficient(cm²/s) (M),Peak Radius(nm) (M),Peak Diameter(nm) (M),Peak Pd(nm) (M),Peak %Pd (M),Peak Pd Index (M),Peak Mw-R(kDa) (M),Peak %Intensity (M),Peak %Mass (M)
9,15.336C,OK,2018-08-06,17:31:35,143018000,15.3358,0.0388,371480,3500,100,0,371480,3500,51,0.25,1.00075,0.906792,0.174883,0.174752,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.15274,3119,Aqueous,0.789169,4.03443e-007,4.53624,9.07248,0.276688,6.0995,0.060995,115.802,0.999988,2.33517,12915.5,3092.9,0.000714342,100%,5,5,0,No Offset,2,1,,,,,1,3.74287e-007,4.8896,9.77921,1.00415,20.5365,0.0421746,138.02,100,100
10,15.484C,OK,2018-08-06,17:32:12,143018000,15.484,0.0388,374072,3910,100,0,374072,3910,51,0.25,1.00075,0.907065,0.174787,0.174655,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.14816,3119,Aqueous,0.794085,4.06214e-007,4.53273,9.06546,0.306113,6.75339,0.0675339,115.593,1.00001,3.14804,13003.9,3277.84,0.000904827,100%,5,5,0,No Offset,3,1,,,,,1,3.83143e-007,4.80568,9.61135,0.866964,18.0404,0.0325457,132.54,100,100
11,15.637C,OK,2018-08-06,17:32:49,143018000,15.6371,0.0404,374248,3820,100,0,374248,3820,51,0.25,1.00076,0.906855,0.174797,0.174665,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.14346,3119,Aqueous,0.789247,4.09929e-007,4.50528,9.01057,0.308016,6.83676,0.0683676,113.961,1.00003,3.15647,13122.7,3328.35,0.000988211,100%,5,5,0,No Offset,2,1,,,,,1,3.73926e-007,4.93907,9.87814,1.24114,25.129,0.0631468,141.309,100,100
12,15.793C,OK,2018-08-06,17:33:26,143018000,15.7934,0.0396,373967,2360,100,0,373967,2360,51,0.25,1.00075,0.907088,0.17488,0.174748,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.13868,3119,Aqueous,0.789874,4.10457e-007,4.52676,9.05353,0.291381,6.43686,0.0643686,115.237,0.999737,2.70573,13139.9,3232.97,0.000827519,100%,5,5,0,No Offset,2,1,,,,,1,3.89131e-007,4.77486,9.54971,0.542133,11.3539,0.0128911,130.56,100,100
13,15.948C,OK,2018-08-06,17:34:03,143018000,15.9484,0.0395,372759,5060,100,0,372759,5060,51,0.25,1.00076,0.907431,0.17496,0.174828,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.13398,3119,Aqueous,0.788957,4.11301e-007,4.53113,9.06225,0.344646,7.60619,0.0760619,115.497,1.00002,2.50553,13165.9,3524.83,0.000851215,100%,5,5,0,No Offset,2,1,,,,,1,3.72395e-007,5.00451,10.009,1.3158,26.2922,0.0691279,145.729,100,100
14,16.104C,OK,2018-08-06,17:34:41,143018000,16.1037,0.0397,372412,1810,100,0,372412,1810,51,0.25,1.00076,0.906557,0.17489,0.174758,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.1293,3119,Aqueous,0.789881,4.16548e-007,4.50106,9.00211,0.367629,8.16761,0.0816761,113.711,0.999892,2.04562,13332.9,3701.99,0.000713613,100%,5,5,0,No Offset,2,1,,,,,1,3.77578e-007,4.96561,9.93122,1.25683,25.3107,0.0640629,143.092,100,100
15,16.260C,OK,2018-08-06,17:35:18,143018000,16.2599,0.0399,370929,2270,100,0,370929,2270,51,0.25,1.00076,0.907363,0.176099,0.175966,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.12463,3119,Aqueous,0.786489,4.11764e-007,4.58076,9.16153,0.298637,6.51936,0.0651936,118.479,1.0003,2.72523,13181.6,3264.11,0.000972905,100%,5,5,0,No Offset,3,1,,,,,1,3.93396e-007,4.79464,9.58928,0.96743,20.1773,0.0407125,131.829,100,100
16,16.416C,OK,2018-08-06,17:35:55,143018000,16.4159,0.0397,372018,4180,100,0,372018,4180,51,0.25,1.00076,0.907208,0.175765,0.175633,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.11999,3119,Aqueous,0.785368,4.13925e-007,4.57051,9.14103,0.20937,4.58088,0.0458088,117.86,1.00005,3.60418,13251.2,2749.33,0.000841143,100%,5,5,0,No Offset,3,2,,,,,1,4.00684e-007,4.72154,9.44309,0.415993,8.81052,0.00776253,127.175,99.3591,99.8877
16,16.416C,OK,2018-08-06,17:35:55,143018000,16.4159,0.0397,372018,4180,100,0,372018,4180,51,0.25,1.00076,0.907208,0.175765,0.175633,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.11999,3119,Aqueous,0.785368,4.13925e-007,4.57051,9.14103,0.20937,4.58088,0.0458088,117.86,1.00005,3.60418,13251.2,2749.33,0.000841143,100%,5,5,0,No Offset,3,2,,,,,2,6.32441e-010,2991.34,5982.68,404.656,13.5276,0.0182996,457098000,0.640936,0.112298
17,16.571C,OK,2018-08-06,17:36:33,143018000,16.5709,0.0404,375175,3030,100,0,375175,3030,51,0.25,1.00075,0.906733,0.174713,0.174581,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.11541,3119,Aqueous,0.784934,4.18769e-007,4.54471,9.08942,0.285742,6.28736,0.0628736,116.309,1.00004,2.61657,13406,3259.69,0.000837701,100%,5,5,0,No Offset,3,2,,,,,1,3.99742e-007,4.76104,9.52208,0.738611,15.5136,0.0240673,129.678,99.0851,99.957
17,16.571C,OK,2018-08-06,17:36:33,143018000,16.5709,0.0404,375175,3030,100,0,375175,3030,51,0.25,1.00075,0.906733,0.174713,0.174581,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.11541,3119,Aqueous,0.784934,4.18769e-007,4.54471,9.08942,0.285742,6.28736,0.0628736,116.309,1.00004,2.61657,13406,3259.69,0.000837701,100%,5,5,0,No Offset,3,2,,,,,2,1.25581e-009,1515.5,3031,63.6688,4.20117,0.00176499,93120000,0.914904,0.0429847
18,16.727C,OK,2018-08-06,17:37:10,143018000,16.7275,0.0398,371184,5860,100,0,371184,5860,51,0.25,1.00076,0.906808,0.174598,0.174466,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.11082,3119,Aqueous,0.78236,4.23427e-007,4.50815,9.01629,0.324574,7.19973,0.0719973,114.131,1.00004,2.73767,13554.5,3529.01,0.00078086,100%,5,5,0,No Offset,2,1,,,,,1,3.85052e-007,4.95743,9.91487,1.25659,25.3476,0.0642503,142.541,100,100
19,16.883C,OK,2018-08-06,17:37:48,143018000,16.8833,0.0397,372355,4780,100,0,372355,4780,51,0.25,1.00076,0.906813,0.174549,0.174417,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.10628,3119,Aqueous,0.788061,4.19632e-007,4.57605,9.15211,0.159544,3.4865,0.034865,118.194,0.999859,3.78028,13433.9,2431.58,0.00100129,100%,5,5,0,No Offset,2,1,,,,,1,4.03786e-007,4.75564,9.51128,0.455585,9.5799,0.00917744,129.334,100,100
20,17.039C,OK,2018-08-06,17:38:25,143018000,17.0391,0.0397,375108,1860,100,0,375108,1860,51,0.25,1.00076,0.906828,0.174528,0.174396,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.10177,3119,Aqueous,0.782037,4.28394e-007,4.49579,8.99158,0.277325,6.16854,0.0616854,113.4,1.00016,2.70183,13714.2,3302.79,0.000881466,100%,5,5,0,No Offset,3,2,,,,,1,4.16459e-007,4.62463,9.24926,0.624928,13.513,0.0182602,121.151,98.0372,99.97
20,17.039C,OK,2018-08-06,17:38:25,143018000,17.0391,0.0397,375108,1860,100,0,375108,1860,51,0.25,1.00076,0.906828,0.174528,0.174396,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.10177,3119,Aqueous,0.782037,4.28394e-007,4.49579,8.99158,0.277325,6.16854,0.0616854,113.4,1.00016,2.70183,13714.2,3302.79,0.000881466,100%,5,5,0,No Offset,3,2,,,,,2,3.82409e-009,503.64,1007.28,31.8177,6.31754,0.00399113,7072950,1.96281,0.0299633
21,17.195C,OK,2018-08-06,17:39:03,143018000,17.1953,0.0398,370601,3770,100,0,370601,3770,51,0.25,1.00075,0.906101,0.174466,0.174334,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.09727,3119,Aqueous,0.782203,4.25456e-007,4.55373,9.10746,0.234822,5.15669,0.0515669,116.849,0.999964,2.33639,13620.3,2998.4,0.000818746,100%,5,5,0,No Offset,2,1,,,,,1,3.98705e-007,4.85925,9.71851,0.916367,18.8582,0.0355631,136.024,100,100
22,17.352C,OK,2018-08-06,17:39:40,143018000,17.352,0.0399,371532,7440,100,0,371532,7440,51,0.25,1.00075,0.906411,0.174528,0.174397,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.09279,3119,Aqueous,0.782837,4.30432e-007,4.52774,9.05549,0.403411,8.90976,0.0890976,115.295,1.00006,2.93643,13775.4,4000.98,0.00100247,100%,5,5,0,No Offset,2,1,,,,,1,3.80298e-007,5.12463,10.2493,1.58887,31.0046,0.0961288,154.045,100,100
23,17.509C,OK,2018-08-06,17:40:18,143018000,17.5095,0.0397,371930,4520,100,0,371930,4520,51,0.25,1.00075,0.906338,0.174526,0.174395,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.08832,3119,Aqueous,0.784936,4.30472e-007,4.54069,9.08137,0.198403,4.36944,0.0436944,116.068,0.999964,1.55606,13780.9,2792.46,0.000639567,100%,5,5,0,No Offset,2,1,,,,,1,4.08878e-007,4.7805,9.561,0.676828,14.1581,0.0200452,130.921,100,100
24,17.667C,OK,2018-08-06,17:40:55,143018000,17.6666,0.0394,371920,5430,100,0,371920,5430,51,0.25,1.00076,0.905914,0.174193,0.174061,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.08389,3119,Aqueous,0.783247,4.30414e-007,4.56808,9.13616,0.207645,4.54556,0.0454556,117.713,0.999825,3.72543,13779.1,2847.81,0.000963059,100%,5,5,0,No Offset,2,1,,,,,1,4.11246e-007,4.781,9.56199,0.527622,11.0358,0.0121789,130.953,100,100
25,17.823C,OK,2018-08-06,17:41:33,143018000,17.8227,0.0394,368854,2780,100,0,368854,2780,51,0.25,1.00075,0.905896,0.174863,0.174731,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.07952,3119,Aqueous,0.779726,4.36981e-007,4.51266,9.02531,0.329569,7.30322,0.0730322,114.398,0.999969,2.49158,13988.3,3668.41,0.000784947,100%,5,5,0,No Offset,2,1,,,,,1,3.99675e-007,4.93386,9.86773,1.1522,23.3529,0.0545357,140.961,100,100
26,17.980C,OK,2018-08-06,17:42:11,143018000,17.98,0.0397,373590,4260,100,0,373590,4260,51,0.25,1.00075,0.905458,0.174715,0.174583,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.07514,3119,Aqueous,0.781445,4.33756e-007,4.5729,9.1458,0.204652,4.47532,0.0447532,118.004,1.0001,2.84797,13886.1,2847.66,0.000846289,100%,5,5,0,No Offset,3,2,,,,,1,4.16984e-007,4.75684,9.51368,0.618657,13.0056,0.0169146,129.41,99.3568,99.9755
26,17.980C,OK,2018-08-06,17:42:11,143018000,17.98,0.0397,373590,4260,100,0,373590,4260,51,0.25,1.00075,0.905458,0.174715,0.174583,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.07514,3119,Aqueous,0.781445,4.33756e-007,4.5729,9.1458,0.204652,4.47532,0.0447532,118.004,1.0001,2.84797,13886.1,2847.66,0.000846289,100%,5,5,0,No Offset,3,2,,,,,2,1.65304e-009,1199.92,2399.84,39.3973,3.28333,0.00107802,53923900,0.643171,0.0245277
27,18.137C,OK,2018-08-06,17:42:49,143018000,18.1374,0.0395,370467,3400,100,0,370467,3400,51,0.25,1.00075,0.905841,0.173973,0.173842,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.07079,3119,Aqueous,0.781456,4.37219e-007,4.54995,9.0999,0.233073,5.12253,0.0512253,116.623,0.999866,2.40374,13996.9,3071.07,0.000755937,100%,5,5,0,No Offset,2,1,,,,,1,4.13864e-007,4.80671,9.61342,0.689907,14.353,0.0206008,132.607,100,100
28,18.295C,OK,2018-08-06,17:43:26,143018000,18.295,0.0399,370975,7640,100,0,370975,7640,51,0.25,1.00076,0.905714,0.173944,0.173813,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.06646,3119,Aqueous,0.783364,4.40393e-007,4.54357,9.08715,0.254688,5.60546,0.0560546,116.241,1.0001,2.67216,14098.4,3236.11,0.000823047,100%,5,5,0,No Offset,3,2,,,,,1,4.24584e-007,4.71274,9.42549,0.63464,13.4665,0.0181346,126.621,98.6221,99.9861
28,18.295C,OK,2018-08-06,17:43:26,143018000,18.295,0.0399,370975,7640,100,0,370975,7640,51,0.25,1.00076,0.905714,0.173944,0.173813,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.06646,3119,Aqueous,0.783364,4.40393e-007,4.54357,9.08715,0.254688,5.60546,0.0560546,116.241,1.0001,2.67216,14098.4,3236.11,0.000823047,100%,5,5,0,No Offset,3,2,,,,,2,5.86927e-009,340.921,681.842,45.572,13.3673,0.0178685,2838460,1.37794,0.0138518
29,18.453C,OK,2018-08-06,17:44:04,143018000,18.4534,0.0398,368601,4380,100,0,368601,4380,51,0.25,1.00075,0.905319,0.173887,0.173756,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.06213,3119,Aqueous,0.78161,4.41844e-007,4.55505,9.1101,0.289371,6.35276,0.0635276,116.929,0.999903,2.97806,14144.7,3457.24,0.0008623,100%,5,5,0,No Offset,2,1,,,,,1,4.11787e-007,4.88753,9.77506,0.933151,19.0925,0.0364523,137.883,100,100
30,18.611C,OK,2018-08-06,17:44:42,143018000,18.6113,0.0398,370279,5910,100,0,370279,5910,51,0.25,1.00075,0.905986,0.173757,0.173627,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.05785,3119,Aqueous,0.783131,4.42508e-007,4.56143,9.12285,0.20409,4.47427,0.0447427,117.312,0.999883,2.95161,14166.2,2904.77,0.000878186,100%,5,5,0,No Offset,2,1,,,,,1,4.16558e-007,4.84558,9.69116,0.92259,19.0398,0.0362515,135.13,100,100
31,18.770C,OK,2018-08-06,17:45:20,143018000,18.7701,0.0401,366554,1470,100,0,366554,1470,51,0.25,1.00075,0.90539,0.1736,0.173469,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.05358,3119,Aqueous,0.783769,4.49799e-007,4.51353,9.02706,0.270845,6.00075,0.0600075,114.45,1.00006,2.34316,14399.5,3420.13,0.000809922,100%,5,5,0,No Offset,3,2,,,,,1,4.32818e-007,4.69061,9.38123,0.697305,14.866,0.0220997,125.234,98.6194,99.9731
31,18.770C,OK,2018-08-06,17:45:20,143018000,18.7701,0.0401,366554,1470,100,0,366554,1470,51,0.25,1.00075,0.90539,0.1736,0.173469,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.05358,3119,Aqueous,0.783769,4.49799e-007,4.51353,9.02706,0.270845,6.00075,0.0600075,114.45,1.00006,2.34316,14399.5,3420.13,0.000809922,100%,5,5,0,No Offset,3,2,,,,,2,3.63256e-009,558.884,1117.77,52.9104,9.46716,0.00896271,9023220,1.3806,0.0268733
32,18.929C,OK,2018-08-06,17:45:58,143019000,18.9289,0.04,366838,2880,100,0,366838,2880,51,0.25,1.00075,0.905894,0.173717,0.173587,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.04933,3119,Aqueous,0.781287,4.51911e-007,4.50542,9.01085,0.321892,7.14454,0.0714454,113.97,1.00017,3.02355,14466.4,3751.78,0.000911162,100%,5,5,0,No Offset,3,2,,,,,1,4.40136e-007,4.62596,9.25192,0.628891,13.5948,0.0184819,121.232,97.3925,99.9744
32,18.929C,OK,2018-08-06,17:45:58,143019000,18.9289,0.04,366838,2880,100,0,366838,2880,51,0.25,1.00075,0.905894,0.173717,0.173587,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.04933,3119,Aqueous,0.781287,4.51911e-007,4.50542,9.01085,0.321892,7.14454,0.0714454,113.97,1.00017,3.02355,14466.4,3751.78,0.000911162,100%,5,5,0,No Offset,3,2,,,,,2,6.48069e-009,314.172,628.344,0,0,0,2344510,2.6075,0.0255536
33,19.087C,OK,2018-08-06,17:46:36,143019000,19.0873,0.0398,368946,2800,100,0,368946,2800,51,0.25,1.00075,0.905645,0.173589,0.173459,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.04512,3119,Aqueous,0.782154,4.48388e-007,4.56706,9.13412,0.240371,5.26313,0.0526313,117.651,0.999892,2.20953,14354.4,3192.5,0.000723829,100%,5,5,0,No Offset,2,1,,,,,1,4.22349e-007,4.84863,9.69726,0.821364,16.9401,0.0286968,135.329,100,100
34,19.246C,OK,2018-08-06,17:47:14,143019000,19.2455,0.04,367850,3850,100,0,367850,3850,51,0.25,1.00075,0.904433,0.174123,0.173992,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.04094,3119,Aqueous,0.777398,4.51335e-007,4.5503,9.1006,0.195712,4.30109,0.0430109,116.644,0.999994,3.60435,14448.8,2904.8,0.000965483,100%,5,5,0,No Offset,3,2,,,,,1,4.31308e-007,4.76159,9.52318,0.718097,15.081,0.0227438,129.713,99.27,99.9991
34,19.246C,OK,2018-08-06,17:47:14,143019000,19.2455,0.04,367850,3850,100,0,367850,3850,51,0.25,1.00075,0.904433,0.174123,0.173992,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.04094,3119,Aqueous,0.777398,4.51335e-007,4.5503,9.1006,0.195712,4.30109,0.0430109,116.644,0.999994,3.60435,14448.8,2904.8,0.000965483,100%,5,5,0,No Offset,3,2,,,,,2,2.53185e-008,81.1149,162.23,0,0,0,98649,0.729984,0.000885061
35,19.404C,OK,2018-08-06,17:47:52,143019000,19.4045,0.0401,365154,5340,100,0,365154,5340,51,0.25,1.00075,0.905668,0.173973,0.173843,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.03677,3119,Aqueous,0.779294,4.56037e-007,4.5293,9.05859,0.195537,4.31717,0.0431717,115.388,0.999831,2.85968,14599.4,2940.54,0.000862182,100%,5,5,0,No Offset,2,1,,,,,1,4.34877e-007,4.74968,9.49935,0.636169,13.3939,0.0179398,128.955,100,100
