Meas Num,Item,Status,Date,Time Stamp,Time(s),Temp(C),Temp Std Dev(C),Intensity(Cnt/s),Intensity Std Dev(Cnt/s),Laser Power(%),Attenuation Level(%),Normalized Intensity(Cnt/s),Normalized Intensity Std Dev(Cnt/s),Set Temp(C),Temp Ramp Rate(C/sec),Laser Monitor(V),Forward Monitor(V),Static Scattering Detector(V),Normalized Static Scattering Detector,Disposable Cuvette,Acq Time(s),Sample,Mw-R Model,Conc(mg/mL),dn/dC(mL/g),A2(mol mL/g^2),RG Model,Cuvette,Solvent Name,Solv Rfr Idx,Solv Visc(cp),Cauchy Coef(nm²),Temperature Model,Amp,Diffusion Coefficient(cm²/s),Radius(nm),Diameter(nm),Pd(nm),%Pd,Pd Index,Mw-R(kDa),Baseline,SOS,Lambda(1/s),Sigma(1/s²),RMS Error,% Acqs Unmarked,# Acqs,# Acqs Unmarked,# Acqs Marked,Mw-S(Da),#Peaks,#Peaks in Range,D10(nm),D50(nm),D90(nm),Span (D90 - D10)/D50,Peak Num,Peak Diffusion Coefficient(cm²/s) (M),Peak Radius(nm) (M),Peak Diameter(nm) (M),Peak Pd(nm) (M),Peak %Pd (M),Peak Pd Index (M),Peak Mw-R(kDa) (M),Peak %Intensity (M),Peak %Mass (M)
6,14.994C,OK,2018-04-30,14:35:20,134540000,14.9939,0.00264,466221,3880,100,0,466221,3880,51,0.25,1.00062,0.884617,0.18602,0.185904,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.16343,3119,Aqueous,0.737067,3.91726e-007,4.62942,9.25884,0.337282,7.28562,0.0728562,121.445,1.00014,1.52423,12539.7,3284.48,0.000641152,100%,5,5,0,No Offset,4,3,,,,,3,1.95907e-009,925.675,1851.35,124.996,13.5032,0.0182338,29383100,1.11829,0.0361769
7,15.042C,OK,2018-04-30,14:35:58,134540000,15.0419,0.0249,464836,2500,100,0,464836,2500,51,0.25,1.00061,0.884657,0.187005,0.186891,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.16192,3119,Aqueous,0.72808,3.92847e-007,4.61622,9.23244,0.320744,6.9482,0.069482,120.636,0.999864,1.69772,12575.8,3215.8,0.000760143,100%,5,5,0,No Offset,3,2,,,,,1,2.60386e-006,0.696453,1.39291,0,0,0,1.44403,0.742397,71.4202
7,15.042C,OK,2018-04-30,14:35:58,134540000,15.0419,0.0249,464836,2500,100,0,464836,2500,51,0.25,1.00061,0.884657,0.187005,0.186891,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.16192,3119,Aqueous,0.72808,3.92847e-007,4.61622,9.23244,0.320744,6.9482,0.069482,120.636,0.999864,1.69772,12575.8,3215.8,0.000760143,100%,5,5,0,No Offset,3,2,,,,,2,3.77194e-007,4.80778,9.61556,0.394685,8.2093,0.00673926,132.676,99.2576,28.5798
8,15.178C,OK,2018-04-30,14:36:35,134540000,15.1776,0.0415,468339,1550,100,0,468339,1550,51,0.25,1.00061,0.885438,0.187411,0.187296,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.15767,3119,Aqueous,0.728626,3.94702e-007,4.62262,9.24524,0.356763,7.71776,0.0771776,121.028,1.00014,2.17901,12634.4,3407.74,0.000785353,100%,5,5,0,No Offset,3,2,,,,,1,3.95063e-007,4.61839,9.23678,0.32488,7.03449,0.00494841,120.769,95.2662,99.9925
8,15.178C,OK,2018-04-30,14:36:35,134540000,15.1776,0.0415,468339,1550,100,0,468339,1550,51,0.25,1.00061,0.885438,0.187411,0.187296,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.15767,3119,Aqueous,0.728626,3.94702e-007,4.62262,9.24524,0.356763,7.71776,0.0771776,121.028,1.00014,2.17901,12634.4,3407.74,0.000785353,100%,5,5,0,No Offset,3,2,,,,,2,3.57642e-008,51.0163,102.033,5.96735,11.697,0.0136819,33333.1,4.73384,0.00749469
9,15.337C,OK,2018-04-30,14:37:13,134540000,15.3373,0.0387,464705,2910,100,0,464705,2910,51,0.25,1.00061,0.886147,0.187735,0.18762,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.1527,3119,Aqueous,0.733019,3.95679e-007,4.62526,9.25051,0.290319,6.27682,0.0627682,121.189,0.999932,1.82751,12666.8,3077.36,0.000704197,100%,5,5,0,No Offset,2,1,,,,,1,3.67708e-007,4.97708,9.95417,0.96691,19.4272,0.0377417,143.867,100,100
10,15.490C,OK,2018-04-30,14:37:51,134540000,15.4897,0.0388,462682,3750,100,0,462682,3750,51,0.25,1.00061,0.886866,0.187896,0.187781,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.14798,3119,Aqueous,0.734744,3.9673e-007,4.64109,9.28218,0.263532,5.67824,0.0567824,122.162,1.00001,2.49151,12700.6,2934.18,0.000879797,100%,5,5,0,No Offset,3,2,,,,,1,3.74523e-007,4.91628,9.83255,0.94509,19.2237,0.036955,139.788,99.4208,99.969
10,15.490C,OK,2018-04-30,14:37:51,134540000,15.4897,0.0388,462682,3750,100,0,462682,3750,51,0.25,1.00061,0.886866,0.187896,0.187781,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.14798,3119,Aqueous,0.734744,3.9673e-007,4.64109,9.28218,0.263532,5.67824,0.0567824,122.162,1.00001,2.49151,12700.6,2934.18,0.000879797,100%,5,5,0,No Offset,3,2,,,,,2,1.1154e-009,1650.76,3301.52,225.604,13.6667,0.0186778,113740000,0.579151,0.0309621
11,15.648C,OK,2018-04-30,14:38:29,134540000,15.6475,0.0404,464819,4800,100,0,464819,4800,51,0.25,1.00061,0.887596,0.187476,0.187363,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.14314,3119,Aqueous,0.736323,3.93278e-007,4.69603,9.39205,0.153863,3.27646,0.0327646,125.572,1.00004,2.45289,12590.2,2209.16,0.00079406,100%,5,5,0,No Offset,3,2,,,,,1,3.86042e-007,4.78405,9.5681,0.084875,1.77412,0.000314752,131.149,99.2193,99.9485
11,15.648C,OK,2018-04-30,14:38:29,134540000,15.6475,0.0404,464819,4800,100,0,464819,4800,51,0.25,1.00061,0.887596,0.187476,0.187363,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.14314,3119,Aqueous,0.736323,3.93278e-007,4.69603,9.39205,0.153863,3.27646,0.0327646,125.572,1.00004,2.45289,12590.2,2209.16,0.00079406,100%,5,5,0,No Offset,3,2,,,,,2,9.61782e-010,1920.23,3840.47,0,0,0,162021000,0.780694,0.0515483
12,15.808C,OK,2018-04-30,14:39:07,134540000,15.8076,0.0402,460265,2270,100,0,460265,2270,51,0.25,1.00061,0.888389,0.187042,0.186929,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.13825,3119,Aqueous,0.732767,4.0191e-007,4.62303,9.24606,0.272877,5.90255,0.0590255,121.052,0.99994,1.90064,12866.4,3030.81,0.000751653,100%,5,5,0,No Offset,2,1,,,,,1,3.73105e-007,4.97995,9.95989,1.05198,21.1243,0.0446237,144.061,100,100
13,15.966C,OK,2018-04-30,14:39:45,134540000,15.9663,0.0399,461816,4390,100,0,461816,4390,51,0.25,1.00061,0.889046,0.186719,0.186606,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.13344,3119,Aqueous,0.735149,4.05056e-007,4.61485,9.22971,0.232289,5.0335,0.050335,120.552,1.00002,1.99381,12967.3,2820.29,0.000711373,100%,5,5,0,No Offset,3,2,,,,,1,3.96475e-007,4.71474,9.42947,0.355506,7.54031,0.00568562,126.746,97.8211,99.9927
13,15.966C,OK,2018-04-30,14:39:45,134540000,15.9663,0.0399,461816,4390,100,0,461816,4390,51,0.25,1.00061,0.889046,0.186719,0.186606,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.13344,3119,Aqueous,0.735149,4.05056e-007,4.61485,9.22971,0.232289,5.0335,0.050335,120.552,1.00002,1.99381,12967.3,2820.29,0.000711373,100%,5,5,0,No Offset,3,2,,,,,2,5.24113e-008,35.6655,71.331,4.68288,13.13,0.0172397,14425.4,2.17894,0.00727665
14,16.125C,OK,2018-04-30,14:40:23,134540000,16.1246,0.04,464933,6330,100,0,464933,6330,51,0.25,1.00061,0.889861,0.186533,0.18642,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.12868,3119,Aqueous,0.732957,4.04986e-007,4.62956,9.25912,0.27013,5.83489,0.0583489,121.453,0.99996,1.87751,12964.9,3036.39,0.00068813,100%,5,5,0,No Offset,2,1,,,,,1,3.77692e-007,4.96412,9.92823,0.956694,19.2722,0.0371417,142.991,100,100
15,16.284C,OK,2018-04-30,14:41:01,134540000,16.284,0.0402,459175,5340,100,0,459175,5340,51,0.25,1.0006,0.89036,0.186376,0.186264,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.12391,3119,Aqueous,0.736918,4.08479e-007,4.6176,9.2352,0.350678,7.59438,0.0759438,120.72,1.00002,1.95507,13075.6,3497.88,0.000681652,100%,5,5,0,No Offset,3,2,,,,,1,3.77934e-007,4.99079,9.98159,1.13329,22.7077,0.051564,144.796,99.2763,99.9923
15,16.284C,OK,2018-04-30,14:41:01,134540000,16.284,0.0402,459175,5340,100,0,459175,5340,51,0.25,1.0006,0.89036,0.186376,0.186264,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.12391,3119,Aqueous,0.736918,4.08479e-007,4.6176,9.2352,0.350678,7.59438,0.0759438,120.72,1.00002,1.95507,13075.6,3497.88,0.000681652,100%,5,5,0,No Offset,3,2,,,,,2,8.51108e-009,221.616,443.232,2.61873e-014,1.18165e-014,1.3963e-032,1036140,0.723744,0.00770507
16,16.443C,OK,2018-04-30,14:41:39,134540000,16.4427,0.0398,457544,4150,100,0,457544,4150,51,0.25,1.00061,0.891299,0.186287,0.186173,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.1192,3119,Aqueous,0.737794,4.07162e-007,4.64642,9.29285,0.252195,5.42771,0.0542771,122.491,1.00011,2.16034,13034.6,2944.02,0.000732256,100%,5,5,0,No Offset,3,2,,,,,1,3.97622e-007,4.75791,9.51582,0.376723,7.91783,0.00626921,129.478,98.5234,99.9892
16,16.443C,OK,2018-04-30,14:41:39,134540000,16.4427,0.0398,457544,4150,100,0,457544,4150,51,0.25,1.00061,0.891299,0.186287,0.186173,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.1192,3119,Aqueous,0.737794,4.07162e-007,4.64642,9.29285,0.252195,5.42771,0.0542771,122.491,1.00011,2.16034,13034.6,2944.02,0.000732256,100%,5,5,0,No Offset,3,2,,,,,2,1.74663e-008,108.314,216.628,14.4696,13.3589,0.017846,194059,1.47662,0.010765
17,16.601C,OK,2018-04-30,14:42:18,134540000,16.6005,0.0397,460181,4610,100,0,460181,4610,51,0.25,1.00062,0.891639,0.186221,0.186106,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.11454,3119,Aqueous,0.737562,4.12874e-007,4.6096,9.2192,0.257448,5.58503,0.0558503,120.231,0.999917,1.65935,13217.5,3028.36,0.000714239,100%,5,5,0,No Offset,2,1,,,,,1,3.85831e-007,4.9327,9.8654,0.971263,19.6903,0.0387708,140.883,100,100
18,16.759C,OK,2018-04-30,14:42:56,134540000,16.7594,0.0402,454052,1580,100,0,454052,1580,51,0.25,1.00062,0.892373,0.186252,0.186137,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.10989,3119,Aqueous,0.734626,4.12373e-007,4.64279,9.28558,0.2657,5.72284,0.0572284,122.267,0.999925,1.52368,13201.4,3061.86,0.000674273,100%,5,5,0,No Offset,2,1,,,,,1,3.85447e-007,4.96711,9.93422,0.967627,19.4807,0.0379497,143.193,100,100
19,16.919C,OK,2018-04-30,14:43:34,134540000,16.9191,0.0393,454183,4770,100,0,454183,4770,51,0.25,1.00062,0.892689,0.186186,0.18607,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.10524,3119,Aqueous,0.738241,4.15944e-007,4.61663,9.23327,0.265907,5.75976,0.0575976,120.661,1.00002,1.35181,13315.7,3098.34,0.000629032,100%,5,5,0,No Offset,2,1,,,,,1,3.83891e-007,5.0021,10.0042,1.15888,23.1678,0.0536748,145.564,100,100
20,17.077C,OK,2018-04-30,14:44:12,134540000,17.0774,0.0401,454424,5820,100,0,454424,5820,51,0.25,1.00062,0.893264,0.186216,0.1861,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.10066,3119,Aqueous,0.738489,4.174e-007,4.6279,9.2558,0.307645,6.64762,0.0664762,121.351,1.00007,1.75363,13362,3341.41,0.000701785,100%,5,5,0,No Offset,3,2,,,,,1,3.92865e-007,4.91691,9.83382,1.02387,20.8233,0.0433611,139.83,98.6659,99.9984
20,17.077C,OK,2018-04-30,14:44:12,134540000,17.0774,0.0401,454424,5820,100,0,454424,5820,51,0.25,1.00062,0.893264,0.186216,0.1861,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.10066,3119,Aqueous,0.738489,4.174e-007,4.6279,9.2558,0.307645,6.64762,0.0664762,121.351,1.00007,1.75363,13362,3341.41,0.000701785,100%,5,5,0,No Offset,3,2,,,,,2,3.31637e-008,58.2469,116.494,1.65909,2.84838,0.000811324,45453.2,1.33415,0.00160521
21,17.240C,OK,2018-04-30,14:44:51,134540000,17.2401,0.0397,452205,7550,100,0,452205,7550,51,0.25,1.00062,0.893527,0.186081,0.185966,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.09599,3119,Aqueous,0.743809,4.21575e-007,4.59565,9.19129,0.383817,8.35174,0.0835174,119.382,1.00009,1.87083,13493.4,3789.81,0.000731597,100%,5,5,0,No Offset,3,2,,,,,1,4.03574e-007,4.80063,9.60125,0.971095,20.2285,0.0409192,132.215,96.738,99.9946
21,17.240C,OK,2018-04-30,14:44:51,134540000,17.2401,0.0397,452205,7550,100,0,452205,7550,51,0.25,1.00062,0.893527,0.186081,0.185966,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.09599,3119,Aqueous,0.743809,4.21575e-007,4.59565,9.19129,0.383817,8.35174,0.0835174,119.382,1.00009,1.87083,13493.4,3789.81,0.000731597,100%,5,5,0,No Offset,3,2,,,,,2,4.11167e-008,47.1198,94.2395,5.53977,11.7568,0.0138222,27678.3,3.26205,0.00537996
22,17.399C,OK,2018-04-30,14:45:29,134540000,17.3992,0.0392,449905,5110,100,0,449905,5110,51,0.25,1.00062,0.894044,0.186038,0.185923,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.09145,3119,Aqueous,0.741538,4.21475e-007,4.62397,9.24795,0.290425,6.28085,0.0628085,121.11,1.00008,2.34247,13492.6,3279.04,0.000784847,100%,5,5,0,No Offset,3,2,,,,,1,4.1366e-007,4.71133,9.42265,0.537762,11.4142,0.0130285,126.532,95.9913,99.9343
22,17.399C,OK,2018-04-30,14:45:29,134540000,17.3992,0.0392,449905,5110,100,0,449905,5110,51,0.25,1.00062,0.894044,0.186038,0.185923,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.09145,3119,Aqueous,0.741538,4.21475e-007,4.62397,9.24795,0.290425,6.28085,0.0628085,121.11,1.00008,2.34247,13492.6,3279.04,0.000784847,100%,5,5,0,No Offset,3,2,,,,,2,1.02039e-007,19.0994,38.1989,1.57238,8.23258,0.00677754,3345.88,4.00874,0.0656585
23,17.559C,OK,2018-04-30,14:46:08,134541000,17.5593,0.0394,450147,5890,100,0,450147,5890,51,0.25,1.00061,0.894177,0.185947,0.185833,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.08691,3119,Aqueous,0.74774,4.24851e-007,4.61432,9.22865,0.308596,6.68779,0.0668779,120.52,0.999914,1.87645,13600.5,3411.4,0.000783647,100%,5,5,0,No Offset,2,1,,,,,1,3.90319e-007,5.02255,10.0451,1.18122,23.5184,0.0553114,146.961,100,100
24,17.720C,OK,2018-04-30,14:46:46,134541000,17.7204,0.0401,448402,3300,100,0,448402,3300,51,0.25,1.00061,0.894534,0.185828,0.185715,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.08238,3119,Aqueous,0.746376,4.25509e-007,4.62074,9.24149,0.267091,5.78025,0.0578025,120.913,1.00002,1.34143,13621.9,3175.24,0.000625427,100%,5,5,0,No Offset,2,1,,,,,1,3.93374e-007,4.99821,9.99642,1.1189,22.3859,0.050113,145.3,100,100
25,17.884C,OK,2018-04-30,14:47:25,134541000,17.884,0.0406,450134,3350,100,0,450134,3350,51,0.25,1.00061,0.894995,0.185721,0.185609,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.07781,3119,Aqueous,0.748438,4.25311e-007,4.65008,9.30016,0.251364,5.40558,0.0540558,122.716,0.999938,2.06422,13615.6,3068.95,0.000721553,100%,5,5,0,No Offset,2,1,,,,,1,4.02185e-007,4.91746,9.83492,0.617105,12.5493,0.0157484,139.866,100,100
26,18.048C,OK,2018-04-30,14:48:04,134541000,18.0483,0.0399,446410,1570,100,0,446410,1570,51,0.25,1.00061,0.895232,0.185614,0.185501,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.07325,3119,Aqueous,0.748003,4.29946e-007,4.61343,9.22685,0.239929,5.20066,0.0520066,120.465,0.999932,1.84624,13764.1,3042.95,0.000750738,100%,5,5,0,No Offset,2,1,,,,,1,4.00068e-007,4.95796,9.91592,1.07133,21.6083,0.0466918,142.577,100,100
27,18.210C,OK,2018-04-30,14:48:43,134541000,18.21,0.0396,445391,3100,100,0,445391,3100,51,0.25,1.00061,0.895886,0.185512,0.185399,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.06879,3119,Aqueous,0.75238,4.27167e-007,4.67063,9.34126,0.210218,4.50084,0.0450084,123.989,0.999923,1.67831,13675.1,2812.39,0.000632744,100%,5,5,0,No Offset,2,1,,,,,1,4.06152e-007,4.9123,9.82459,0.643144,13.0925,0.0171414,139.523,100,100
28,18.374C,OK,2018-04-30,14:49:22,134541000,18.3736,0.0404,444491,6330,100,0,444491,6330,51,0.25,1.00061,0.896,0.185489,0.185376,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.06431,3119,Aqueous,0.751002,4.33327e-007,4.6311,9.26221,0.260685,5.62901,0.0562901,121.548,1.00001,2.04524,13872.3,3190.9,0.000711806,100%,5,5,0,No Offset,2,1,,,,,1,4.01742e-007,4.99521,9.99043,1.0846,21.7128,0.0471444,145.096,100,100
29,18.537C,OK,2018-04-30,14:50:01,134541000,18.5374,0.0397,443537,5640,100,0,443537,5640,51,0.25,1.00061,0.8967,0.185406,0.185293,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.05985,3119,Aqueous,0.754665,4.34411e-007,4.63299,9.26598,0.294521,6.35705,0.0635705,121.664,0.999918,1.47543,13906.7,3400.23,0.000671161,100%,5,5,0,No Offset,2,1,,,,,1,4.01996e-007,5.00658,10.0132,1.08409,21.6532,0.0468862,145.869,100,100
