Meas Num,Item,Status,Date,Time Stamp,Time(s),Temp(C),Temp Std Dev(C),Intensity(Cnt/s),Intensity Std Dev(Cnt/s),Laser Power(%),Attenuation Level(%),Normalized Intensity(Cnt/s),Normalized Intensity Std Dev(Cnt/s),Set Temp(C),Temp Ramp Rate(C/sec),Laser Monitor(V),Forward Monitor(V),Static Scattering Detector(V),Normalized Static Scattering Detector,Disposable Cuvette,Acq Time(s),Sample,Mw-R Model,Conc(mg/mL),dn/dC(mL/g),A2(mol mL/g^2),RG Model,Cuvette,Solvent Name,Solv Rfr Idx,Solv Visc(cp),Cauchy Coef(nm²),Temperature Model,Amp,Diffusion Coefficient(cm²/s),Radius(nm),Diameter(nm),Pd(nm),%Pd,Pd Index,Mw-R(kDa),Baseline,SOS,Lambda(1/s),Sigma(1/s²),RMS Error,% Acqs Unmarked,# Acqs,# Acqs Unmarked,# Acqs Marked,Mw-S(Da),#Peaks,#Peaks in Range,D10(nm),D50(nm),D90(nm),Span (D90 - D10)/D50,Peak Num,Peak Diffusion Coefficient(cm²/s) (M),Peak Radius(nm) (M),Peak Diameter(nm) (M),Peak Pd(nm) (M),Peak %Pd (M),Peak Pd Index (M),Peak Mw-R(kDa) (M),Peak %Intensity (M),Peak %Mass (M)
1,Meas 6,OK,2018-08-15,11:56:21,143775000,4.00618,0.000399,596186,7660,100,0,596186,7660,4,5,1.00085,0.858078,0.22954,0.229345,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.60729,3119,Aqueous,0.75262,2.37343e-007,5.31939,10.6388,1.05167,19.7705,0.197705,168.093,1.00066,2.84016,7398.83,3681.54,0.000663882,100%,5,5,0,No Offset,5,3,,,,,1,1.92279e-006,0.656608,1.31322,0.0596968,9.0917,0.0082659,1.25809,0.60444,74.6928
1,Meas 6,OK,2018-08-15,11:56:21,143775000,4.00618,0.000399,596186,7660,100,0,596186,7660,4,5,1.00085,0.858078,0.22954,0.229345,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.60729,3119,Aqueous,0.75262,2.37343e-007,5.31939,10.6388,1.05167,19.7705,0.197705,168.093,1.00066,2.84016,7398.83,3681.54,0.000663882,100%,5,5,0,No Offset,5,3,,,,,2,2.54285e-007,4.96499,9.92997,0.672132,13.5374,0.0183262,143.05,90.3198,25.3032
1,Meas 6,OK,2018-08-15,11:56:21,143775000,4.00618,0.000399,596186,7660,100,0,596186,7660,4,5,1.00085,0.858078,0.22954,0.229345,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.60729,3119,Aqueous,0.75262,2.37343e-007,5.31939,10.6388,1.05167,19.7705,0.197705,168.093,1.00066,2.84016,7398.83,3681.54,0.000663882,100%,5,5,0,No Offset,5,3,,,,,3,1.80125e-008,70.0915,140.183,8.55899,12.2112,0.0149113,70091.6,9.0758,0.00396907
2,Meas 7,OK,2018-08-15,11:56:59,143775000,4.00507,8.17e-005,620274,15500,100,0,620274,15500,4,5,1.00085,0.856299,0.230701,0.230506,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.60735,3119,Aqueous,0.749048,2.33006e-007,5.41841,10.8368,1.27226,23.4803,0.234803,175.506,1.00057,3.85703,6732.73,4698.54,0.000786044,100%,5,5,0,No Offset,4,3,,,,,1,6.665e-007,1.89425,3.78851,0,0,0,15.0082,2.86288,41.3084
2,Meas 7,OK,2018-08-15,11:56:59,143775000,4.00507,8.17e-005,620274,15500,100,0,620274,15500,4,5,1.00085,0.856299,0.230701,0.230506,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.60735,3119,Aqueous,0.749048,2.33006e-007,5.41841,10.8368,1.27226,23.4803,0.234803,175.506,1.00057,3.85703,6732.73,4698.54,0.000786044,100%,5,5,0,No Offset,4,3,,,,,2,2.48452e-007,5.08155,10.1631,0.661569,13.019,0.0169495,151.032,81.9025,58.6742
2,Meas 7,OK,2018-08-15,11:56:59,143775000,4.00507,8.17e-005,620274,15500,100,0,620274,15500,4,5,1.00085,0.856299,0.230701,0.230506,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.60735,3119,Aqueous,0.749048,2.33006e-007,5.41841,10.8368,1.27226,23.4803,0.234803,175.506,1.00057,3.85703,6732.73,4698.54,0.000786044,100%,5,5,0,No Offset,4,3,,,,,3,1.92786e-008,65.4883,130.977,0,0,0,59791.3,15.2347,0.0174823
3,Meas 8,OK,2018-08-15,11:57:36,143775000,4.00533,9.54e-005,637272,7740,100,0,637272,7740,4,5,1.00085,0.852538,0.234481,0.234281,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.60734,3119,Aqueous,0.755287,2.27209e-007,5.55665,11.1133,1.32419,23.8307,0.238307,186.163,1.00117,10.452,5826.21,5474.48,0.000744378,100%,5,5,0,No Offset,3,2,,,,,1,2.31299e-007,5.45838,10.9168,1.56339,28.642,0.0820364,178.55,83.0543,99.9221
3,Meas 8,OK,2018-08-15,11:57:36,143775000,4.00533,9.54e-005,637272,7740,100,0,637272,7740,4,5,1.00085,0.852538,0.234481,0.234281,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.60734,3119,Aqueous,0.755287,2.27209e-007,5.55665,11.1133,1.32419,23.8307,0.238307,186.163,1.00117,10.452,5826.21,5474.48,0.000744378,100%,5,5,0,No Offset,3,2,,,,,2,1.23185e-008,102.489,204.979,20.5859,20.0859,0.0403444,170516,16.9457,0.0779325
4,Meas 9,OK,2018-08-15,11:58:12,143775000,4.00564,9.43e-005,629193,8530,100,0,629193,8530,4,5,1.00086,0.850804,0.233965,0.233765,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.60732,3119,Aqueous,0.752416,2.28322e-007,5.52956,11.0591,1.31815,23.8383,0.238383,184.046,1.00086,7.11505,6304.71,4999.52,0.000663279,100%,5,5,0,No Offset,3,2,,,,,1,2.33543e-007,5.40593,10.8119,1.40354,25.963,0.0674079,174.562,84.019,99.9443
4,Meas 9,OK,2018-08-15,11:58:12,143775000,4.00564,9.43e-005,629193,8530,100,0,629193,8530,4,5,1.00086,0.850804,0.233965,0.233765,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.60732,3119,Aqueous,0.752416,2.28322e-007,5.52956,11.0591,1.31815,23.8383,0.238383,184.046,1.00086,7.11505,6304.71,4999.52,0.000663279,100%,5,5,0,No Offset,3,2,,,,,2,1.38487e-008,91.1654,182.331,17.0323,18.6828,0.0349049,129655,15.981,0.055684
