Meas Num,Item,Status,Date,Time Stamp,Time(s),Temp(C),Temp Std Dev(C),Intensity(Cnt/s),Intensity Std Dev(Cnt/s),Laser Power(%),Attenuation Level(%),Normalized Intensity(Cnt/s),Normalized Intensity Std Dev(Cnt/s),Set Temp(C),Temp Ramp Rate(C/sec),Laser Monitor(V),Forward Monitor(V),Static Scattering Detector(V),Normalized Static Scattering Detector,Disposable Cuvette,Acq Time(s),Sample,Mw-R Model,Conc(mg/mL),dn/dC(mL/g),A2(mol mL/g^2),RG Model,Cuvette,Solvent Name,Solv Rfr Idx,Solv Visc(cp),Cauchy Coef(nm²),Temperature Model,Amp,Diffusion Coefficient(cm²/s),Radius(nm),Diameter(nm),Pd(nm),%Pd,Pd Index,Mw-R(kDa),Baseline,SOS,Lambda(1/s),Sigma(1/s²),RMS Error,% Acqs Unmarked,# Acqs,# Acqs Unmarked,# Acqs Marked,Mw-S(Da),#Peaks,#Peaks in Range,D10(nm),D50(nm),D90(nm),Span (D90 - D10)/D50,Peak Num,Peak Diffusion Coefficient(cm²/s) (M),Peak Radius(nm) (M),Peak Diameter(nm) (M),Peak Pd(nm) (M),Peak %Pd (M),Peak Pd Index (M),Peak Mw-R(kDa) (M),Peak %Intensity (M),Peak %Mass (M)
1,Meas 6,OK,2018-08-08,12:17:45,143172000,11.9993,0.000132,540600,14500,100,0,540600,14500,12,15,1.001,0.887716,0.215087,0.214872,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.26405,3119,Aqueous,0.684173,3.1834e-007,5.18781,10.3756,0.630945,12.1621,0.121621,158.525,1.00036,1.37216,10170.5,3502.3,0.000541545,100%,5,5,0,No Offset,5,2,,,,,1,3.0102e-007,5.48631,10.9726,1.16965,21.3195,0.0454519,180.695,99.1243,99.9926
1,Meas 6,OK,2018-08-08,12:17:45,143172000,11.9993,0.000132,540600,14500,100,0,540600,14500,12,15,1.001,0.887716,0.215087,0.214872,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.26405,3119,Aqueous,0.684173,3.1834e-007,5.18781,10.3756,0.630945,12.1621,0.121621,158.525,1.00036,1.37216,10170.5,3502.3,0.000541545,100%,5,5,0,No Offset,5,2,,,,,2,7.43859e-009,222.016,444.032,30.2997,13.6475,0.0186255,1040520,0.875684,0.00735167
2,Meas 7,OK,2018-08-08,12:18:21,143172000,11.9996,5e-005,595019,33200,100,0,595019,33200,12,15,1.00099,0.885708,0.216045,0.21583,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.26404,3119,Aqueous,0.692933,3.07923e-007,5.36331,10.7266,0.997849,18.6051,0.186051,171.359,1.00114,9.52308,9672.74,4517.01,0.00154622,20%,5,1,4,No Offset,4,2,,,,,1,3.06618e-007,5.38613,10.7723,1.20134,22.3044,0.0497484,173.069,93.1661,99.8758
2,Meas 7,OK,2018-08-08,12:18:21,143172000,11.9996,5e-005,595019,33200,100,0,595019,33200,12,15,1.00099,0.885708,0.216045,0.21583,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.26404,3119,Aqueous,0.692933,3.07923e-007,5.36331,10.7266,0.997849,18.6051,0.186051,171.359,1.00114,9.52308,9672.74,4517.01,0.00154622,20%,5,1,4,No Offset,4,2,,,,,2,4.67877e-009,352.975,705.949,69.6727,19.7387,0.0389617,3078850,6.83391,0.124233
3,Meas 8,OK,2018-08-08,12:18:58,143172000,12.0002,0.000339,564086,26300,100,0,564086,26300,12,15,1.00099,0.882926,0.218459,0.218242,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.26402,3119,Aqueous,0.643517,3.13137e-007,5.27401,10.548,0.782531,14.8375,0.148375,164.757,1.0011,1.35258,9966.36,3887.22,0.000518491,100%,5,5,0,No Offset,4,2,,,,,1,3.00312e-007,5.49923,10.9985,1.3097,23.816,0.0567202,181.692,99.0318,99.9771
3,Meas 8,OK,2018-08-08,12:18:58,143172000,12.0002,0.000339,564086,26300,100,0,564086,26300,12,15,1.00099,0.882926,0.218459,0.218242,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.26402,3119,Aqueous,0.643517,3.13137e-007,5.27401,10.548,0.782531,14.8375,0.148375,164.757,1.0011,1.35258,9966.36,3887.22,0.000518491,100%,5,5,0,No Offset,4,2,,,,,2,3.11987e-009,529.344,1058.69,97.1203,18.3473,0.0336624,7946570,0.968243,0.0228612
4,Meas 9,OK,2018-08-08,12:19:34,143172000,12.0013,0.000245,572318,19900,100,0,572318,19900,12,15,1.00099,0.883172,0.218701,0.218484,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.26398,3119,Aqueous,0.667471,3.10565e-007,5.31768,10.6354,0.703938,13.2377,0.132377,167.967,1.0008,3.16555,9910.44,3590.6,0.000905659,40%,5,2,3,No Offset,3,1,,,,,1,3.02779e-007,5.45443,10.9089,1.05676,19.3743,0.0375365,178.248,100,100
5,Meas 10,OK,2018-08-08,12:20:11,143172000,12.0018,5e-005,555335,23200,100,0,555335,23200,12,15,1.00099,0.885926,0.216814,0.216599,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.26396,3119,Aqueous,0.650382,3.20462e-007,5.15345,10.3069,0.591694,11.4815,0.114815,156.08,1.0006,2.88088,10244.1,3412.71,0.000827794,80%,5,4,1,No Offset,4,2,,,,,1,3.19141e-007,5.17477,10.3495,0.639914,12.366,0.0152918,157.595,97.2039,99.9324
5,Meas 10,OK,2018-08-08,12:20:11,143172000,12.0018,5e-005,555335,23200,100,0,555335,23200,12,15,1.00099,0.885926,0.216814,0.216599,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.26396,3119,Aqueous,0.650382,3.20462e-007,5.15345,10.3069,0.591694,11.4815,0.114815,156.08,1.0006,2.88088,10244.1,3412.71,0.000827794,80%,5,4,1,No Offset,4,2,,,,,2,3.24372e-009,509.133,1018.27,68.8466,13.5223,0.0182853,7254750,2.79611,0.0676009
6,12.0C,OK,2018-08-08,12:20:49,143172000,12.0033,0.0022,530070,4880,100,0,530070,4880,51,0.25,1.00099,0.887354,0.216093,0.215878,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.26391,3119,Aqueous,0.691786,3.24314e-007,5.09224,10.1845,0.435018,8.54276,0.0854276,151.777,0.999936,2.10934,10380,2949.63,0.000689405,100%,5,5,0,No Offset,2,1,,,,,1,2.92721e-007,5.64185,11.2837,1.44029,25.5287,0.0651714,192.91,100,100
