Meas Num,Item,Status,Date,Time Stamp,Time(s),Temp(C),Temp Std Dev(C),Intensity(Cnt/s),Intensity Std Dev(Cnt/s),Laser Power(%),Attenuation Level(%),Normalized Intensity(Cnt/s),Normalized Intensity Std Dev(Cnt/s),Set Temp(C),Temp Ramp Rate(C/sec),Laser Monitor(V),Forward Monitor(V),Static Scattering Detector(V),Normalized Static Scattering Detector,Disposable Cuvette,Acq Time(s),Sample,Mw-R Model,Conc(mg/mL),dn/dC(mL/g),A2(mol mL/g^2),RG Model,Cuvette,Solvent Name,Solv Rfr Idx,Solv Visc(cp),Cauchy Coef(nm²),Temperature Model,Amp,Diffusion Coefficient(cm²/s),Radius(nm),Diameter(nm),Pd(nm),%Pd,Pd Index,Mw-R(kDa),Baseline,SOS,Lambda(1/s),Sigma(1/s²),RMS Error,% Acqs Unmarked,# Acqs,# Acqs Unmarked,# Acqs Marked,Mw-S(Da),#Peaks,#Peaks in Range,D10(nm),D50(nm),D90(nm),Span (D90 - D10)/D50,Peak Num,Peak Diffusion Coefficient(cm²/s) (M),Peak Radius(nm) (M),Peak Diameter(nm) (M),Peak Pd(nm) (M),Peak %Pd (M),Peak Pd Index (M),Peak Mw-R(kDa) (M),Peak %Intensity (M),Peak %Mass (M)
15,26.3C,OK,2018-07-11,11:28:53,140749000,26.303,0.0397,427348,2890,100,0,427348,2890,51,0.25,1.00091,0.867213,0.163339,0.163191,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.879449,3119,Aqueous,0.771726,5.4746e-007,4.55302,9.10604,0.197936,4.34736,0.0434736,116.807,0.999752,2.48308,17526.1,3542.37,0.000880523,100%,5,5,0,68983.4,2,1,,,,,1,5.17289e-007,4.81857,9.63714,0.884431,18.3546,0.0336893,133.374,100,100
16,26.5C,OK,2018-07-11,11:29:31,140750000,26.4613,0.0397,425047,4290,100,0,425047,4290,51,0.25,1.0009,0.868129,0.163303,0.163156,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.876319,3119,Aqueous,0.771141,5.54093e-007,4.52183,9.04367,0.330565,7.31042,0.0731042,114.943,1.00008,1.85909,17737.2,4653.88,0.000714218,100%,5,5,0,69164.8,3,2,,,,,1,5.20656e-007,4.81223,9.62447,1.01752,21.1445,0.0447089,132.964,98.706,99.974
16,26.5C,OK,2018-07-11,11:29:31,140750000,26.4613,0.0397,425047,4290,100,0,425047,4290,51,0.25,1.0009,0.868129,0.163303,0.163156,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.876319,3119,Aqueous,0.771141,5.54093e-007,4.52183,9.04367,0.330565,7.31042,0.0731042,114.943,1.00008,1.85909,17737.2,4653.88,0.000714218,100%,5,5,0,69164.8,3,2,,,,,2,3.88297e-009,645.258,1290.52,54.4436,8.4375,0.00711913,12629700,1.29398,0.0260236
17,26.6C,OK,2018-07-11,11:30:09,140750000,26.62,0.0402,429011,4580,100,0,429011,4580,51,0.25,1.0009,0.866545,0.163201,0.163055,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.873201,3119,Aqueous,0.770791,5.56553e-007,4.51347,9.02695,0.330614,7.32505,0.0732505,114.447,0.999993,2.50928,17815.9,4679.28,0.000762425,100%,5,5,0,68984,2,1,,,,,1,5.08051e-007,4.94436,9.88873,1.15479,23.3557,0.0545487,141.664,100,100
18,26.8C,OK,2018-07-11,11:30:48,140750000,26.7802,0.0406,425855,2300,100,0,425855,2300,51,0.25,1.00089,0.868788,0.163061,0.162916,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.870073,3119,Aqueous,0.767391,5.5369e-007,4.56023,9.12046,0.228791,5.0171,0.050171,117.24,0.999991,1.86562,17725.6,3848.9,0.000683855,100%,5,5,0,68986.9,2,1,,,,,1,5.15765e-007,4.89555,9.7911,1.03086,21.057,0.0443397,138.413,100,100
19,26.9C,OK,2018-07-11,11:31:26,140750000,26.9404,0.0402,425945,2180,100,0,425945,2180,51,0.25,1.0009,0.869702,0.163085,0.162938,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.866964,3119,Aqueous,0.771555,5.5159e-007,4.58936,9.17872,0.301791,6.57588,0.0657588,119,0.999973,1.50004,17657.8,4391.57,0.000667618,100%,5,5,0,68989.3,2,1,,,,,1,5.08303e-007,4.98019,9.96039,1.09561,21.9993,0.0483969,144.077,100,100
20,27.1C,OK,2018-07-11,11:32:05,140750000,27.102,0.0401,422009,2150,100,0,422009,2150,51,0.25,1.00091,0.86932,0.163185,0.163037,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.863847,3119,Aqueous,0.770137,5.57401e-007,4.56486,9.12972,0.210627,4.6141,0.046141,117.519,0.999796,1.99697,17844.4,3715.72,0.000797595,100%,5,5,0,68989.6,2,1,,,,,1,5.28006e-007,4.81899,9.63797,0.824968,17.1191,0.0293064,133.401,100,100
21,27.3C,OK,2018-07-11,11:32:43,140750000,27.2629,0.0396,424540,3500,100,0,424540,3500,51,0.25,1.00091,0.870106,0.16331,0.163162,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.860763,3119,Aqueous,0.76235,5.59968e-007,4.56721,9.13442,0.241052,5.27788,0.0527788,117.66,0.999922,1.93157,17926.5,3992.53,0.000810471,100%,5,5,0,68990.3,2,1,,,,,1,5.22016e-007,4.89926,9.79852,1.03501,21.1258,0.0446301,138.658,100,100
22,27.4C,OK,2018-07-11,11:33:22,140750000,27.4229,0.0398,423071,3270,100,0,423071,3270,51,0.25,1.00091,0.87071,0.163461,0.163312,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.857715,3119,Aqueous,0.764035,5.63572e-007,4.54959,9.09918,0.210319,4.62282,0.0462282,116.601,0.999954,2.00399,18041.9,3760.41,0.000642372,100%,5,5,0,69173.1,2,1,,,,,1,5.33598e-007,4.80516,9.61031,0.697111,14.5076,0.0210469,132.507,100,100
23,27.6C,OK,2018-07-11,11:34:00,140750000,27.5842,0.0402,421141,2110,100,0,421141,2110,51,0.25,1.0009,0.870606,0.163623,0.163476,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.85466,3119,Aqueous,0.765393,5.66009e-007,4.55311,9.10623,0.26379,5.79361,0.0579361,116.812,1,2.71759,18119.8,4228.58,0.000824056,100%,5,5,0,69446.9,3,2,,,,,1,5.41197e-007,4.76186,9.52372,0.665835,13.9827,0.0195515,129.73,99.1708,99.9549
23,27.6C,OK,2018-07-11,11:34:00,140750000,27.5842,0.0402,421141,2110,100,0,421141,2110,51,0.25,1.0009,0.870606,0.163623,0.163476,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.85466,3119,Aqueous,0.765393,5.66009e-007,4.55311,9.10623,0.26379,5.79361,0.0579361,116.812,1,2.71759,18119.8,4228.58,0.000824056,100%,5,5,0,69446.9,3,2,,,,,2,1.51848e-009,1697.16,3394.33,221.977,13.0793,0.0171067,121363000,0.829233,0.0450648
24,27.7C,OK,2018-07-11,11:34:39,140750000,27.747,0.0397,419611,3710,100,0,419611,3710,51,0.25,1.00091,0.871628,0.163818,0.163669,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.851596,3119,Aqueous,0.758393,5.65081e-007,4.57219,9.14437,0.287667,6.29167,0.0629167,117.961,1.00007,1.81219,18089.9,4400.09,0.000716849,100%,5,5,0,69449.1,3,2,,,,,1,5.43857e-007,4.75062,9.50123,0.730624,15.3796,0.0236531,129.014,98.1122,99.9876
24,27.7C,OK,2018-07-11,11:34:39,140750000,27.747,0.0397,419611,3710,100,0,419611,3710,51,0.25,1.00091,0.871628,0.163818,0.163669,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.851596,3119,Aqueous,0.758393,5.65081e-007,4.57219,9.14437,0.287667,6.29167,0.0629167,117.961,1.00007,1.81219,18089.9,4400.09,0.000716849,100%,5,5,0,69449.1,3,2,,,,,2,1.30015e-008,198.72,397.44,27.1401,13.6575,0.0186526,802796,1.8878,0.0123944
25,27.9C,OK,2018-07-11,11:35:18,140750000,27.9073,0.0389,422906,2640,100,0,422906,2640,51,0.25,1.00091,0.872305,0.163966,0.163817,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.848598,3119,Aqueous,0.76336,5.71367e-007,4.54486,9.08971,0.246934,5.43326,0.0543326,116.317,1.00009,1.60343,18291.4,4133.43,0.000725436,100%,5,5,0,69449.1,3,2,,,,,1,5.41317e-007,4.79716,9.59431,0.963781,20.0907,0.0403636,131.991,98.8263,99.9891
25,27.9C,OK,2018-07-11,11:35:18,140750000,27.9073,0.0389,422906,2640,100,0,422906,2640,51,0.25,1.00091,0.872305,0.163966,0.163817,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.848598,3119,Aqueous,0.76336,5.71367e-007,4.54486,9.08971,0.246934,5.43326,0.0543326,116.317,1.00009,1.60343,18291.4,4133.43,0.000725436,100%,5,5,0,69449.1,3,2,,,,,2,9.52346e-009,272.672,545.344,36.1769,13.2675,0.0176028,1683030,1.17367,0.0108755
26,28.1C,OK,2018-07-11,11:35:57,140750000,28.0674,0.0392,423255,4950,100,0,423255,4950,51,0.25,1.0009,0.872124,0.164126,0.163978,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.845622,3119,Aqueous,0.75855,5.72049e-007,4.56244,9.12487,0.225444,4.9413,0.049413,117.373,1.00005,2.51423,18313.3,3946.34,0.000806224,100%,5,5,0,69450.6,3,2,,,,,1,5.51339e-007,4.73381,9.46762,0.629392,13.2957,0.0176775,127.949,98.8238,99.9767
26,28.1C,OK,2018-07-11,11:35:57,140750000,28.0674,0.0392,423255,4950,100,0,423255,4950,51,0.25,1.0009,0.872124,0.164126,0.163978,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.845622,3119,Aqueous,0.75855,5.72049e-007,4.56244,9.12487,0.225444,4.9413,0.049413,117.373,1.00005,2.51423,18313.3,3946.34,0.000806224,100%,5,5,0,69450.6,3,2,,,,,2,4.93466e-009,528.899,1057.8,0,0,0,7930950,1.17618,0.0232693
27,28.2C,OK,2018-07-11,11:36:36,140750000,28.2283,0.0395,420396,3360,100,0,420396,3360,51,0.25,1.0009,0.873228,0.164339,0.164191,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.842649,3119,Aqueous,0.759187,5.70852e-007,4.58354,9.16709,0.309572,6.75398,0.0675398,118.647,1.00001,2.27862,18274.3,4606.55,0.00071836,100%,5,5,0,69453,2,1,,,,,1,5.2393e-007,4.99404,9.98807,1.12112,22.4493,0.0503969,145.016,100,100
28,28.4C,OK,2018-07-11,11:37:14,140750000,28.3899,0.0398,420704,3250,100,0,420704,3250,51,0.25,1.0009,0.873879,0.164483,0.164336,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.839681,3119,Aqueous,0.761477,5.75316e-007,4.57092,9.14184,0.26881,5.88087,0.0588087,117.884,1,2.95821,18417.7,4330.45,0.000804414,100%,5,5,0,69726.1,3,2,,,,,1,5.39975e-007,4.87008,9.74015,0.915442,18.7973,0.0353338,136.734,99.5479,99.9909
28,28.4C,OK,2018-07-11,11:37:14,140750000,28.3899,0.0398,420704,3250,100,0,420704,3250,51,0.25,1.0009,0.873879,0.164483,0.164336,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.839681,3119,Aqueous,0.761477,5.75316e-007,4.57092,9.14184,0.26881,5.88087,0.0588087,117.884,1,2.95821,18417.7,4330.45,0.000804414,100%,5,5,0,69726.1,3,2,,,,,2,4.93466e-009,532.908,1065.82,0,0,0,8072340,0.452087,0.00914874
29,28.6C,OK,2018-07-11,11:37:53,140750000,28.5528,0.0401,419476,1610,100,0,419476,1610,51,0.25,1.0009,0.873494,0.164671,0.164524,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.836707,3119,Aqueous,0.761332,5.79287e-007,4.56242,9.12483,0.360748,7.90694,0.0790694,117.372,1.00006,2.68369,18542.6,5063.56,0.000896183,100%,5,5,0,69908.8,2,1,,,,,1,5.17744e-007,5.10474,10.2095,1.47534,28.9014,0.0835292,152.649,100,100
30,28.7C,OK,2018-07-11,11:38:32,140750000,28.7163,0.0402,420092,4980,100,0,420092,4980,51,0.25,1.0009,0.874711,0.164924,0.164776,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.833741,3119,Aqueous,0.763178,5.74181e-007,4.61453,9.22905,0.215191,4.66334,0.0466334,120.532,0.99996,2.42626,18381.6,3847.96,0.000649912,100%,5,5,0,69912.5,3,2,,,,,1,5.48888e-007,4.82717,9.65433,0.579071,11.9961,0.0143906,133.931,99.6333,99.9923
30,28.7C,OK,2018-07-11,11:38:32,140750000,28.7163,0.0402,420092,4980,100,0,420092,4980,51,0.25,1.0009,0.874711,0.164924,0.164776,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.833741,3119,Aqueous,0.763178,5.74181e-007,4.61453,9.22905,0.215191,4.66334,0.0466334,120.532,0.99996,2.42626,18381.6,3847.96,0.000649912,100%,5,5,0,69912.5,3,2,,,,,2,3.75746e-009,705.15,1410.3,0,0,0,15544900,0.366682,0.00773396
31,28.9C,OK,2018-07-11,11:39:11,140750000,28.8805,0.0401,420124,6050,100,0,420124,6050,51,0.25,1.0009,0.875648,0.165203,0.165054,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.83078,3119,Aqueous,0.759915,5.86806e-007,4.53786,9.07572,0.382741,8.43439,0.0843439,115.899,1.00001,2.53751,18781.8,5301.98,0.000857064,100%,5,5,0,69910.3,2,1,,,,,1,5.23387e-007,5.08771,10.1754,1.46278,28.7513,0.0826639,151.46,100,100
32,29.0C,OK,2018-07-11,11:39:50,140750000,29.043,0.0397,420127,4480,100,0,420127,4480,51,0.25,1.0009,0.87479,0.165578,0.16543,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.827867,3119,Aqueous,0.760227,5.80851e-007,4.59582,9.19164,0.25858,5.62641,0.0562641,119.392,0.999845,1.98751,18595,4276.23,0.000709279,100%,5,5,0,70186.9,2,1,,,,,1,5.44466e-007,4.90295,9.80589,0.875218,17.8509,0.0318653,138.903,100,100
33,29.2C,OK,2018-07-11,11:40:30,140750000,29.2046,0.0397,421464,5210,100,0,421464,5210,51,0.25,1.00089,0.876269,0.165731,0.165584,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.824989,3119,Aqueous,0.762466,5.80924e-007,4.61816,9.23632,0.270174,5.85024,0.0585024,120.754,0.999936,2.11987,18597.3,4361.23,0.000689448,100%,5,5,0,70370.8,2,1,,,,,1,5.40835e-007,4.96048,9.92096,0.975644,19.6683,0.0386844,142.746,100,100
