Meas Num,Item,Status,Date,Time Stamp,Time(s),Temp(C),Temp Std Dev(C),Intensity(Cnt/s),Intensity Std Dev(Cnt/s),Laser Power(%),Attenuation Level(%),Normalized Intensity(Cnt/s),Normalized Intensity Std Dev(Cnt/s),Set Temp(C),Temp Ramp Rate(C/sec),Laser Monitor(V),Forward Monitor(V),Static Scattering Detector(V),Normalized Static Scattering Detector,Disposable Cuvette,Acq Time(s),Sample,Mw-R Model,Conc(mg/mL),dn/dC(mL/g),A2(mol mL/g^2),RG Model,Cuvette,Solvent Name,Solv Rfr Idx,Solv Visc(cp),Cauchy Coef(nm²),Temperature Model,Amp,Diffusion Coefficient(cm²/s),Radius(nm),Diameter(nm),Pd(nm),%Pd,Pd Index,Mw-R(kDa),Baseline,SOS,Lambda(1/s),Sigma(1/s²),RMS Error,% Acqs Unmarked,# Acqs,# Acqs Unmarked,# Acqs Marked,Mw-S(Da),#Peaks,#Peaks in Range,D10(nm),D50(nm),D90(nm),Span (D90 - D10)/D50,Peak Num,Peak Diffusion Coefficient(cm²/s) (M),Peak Radius(nm) (M),Peak Diameter(nm) (M),Peak Pd(nm) (M),Peak %Pd (M),Peak Pd Index (M),Peak Mw-R(kDa) (M),Peak %Intensity (M),Peak %Mass (M)
1,Meas 6,OK,2018-04-23,15:24:24,133938000,4.14184,0.043,443946,8590,100,0,443946,8590,4,5,1.00082,0.843925,0.180513,0.180365,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.60039,3119,Aqueous,0.747075,3.86933e-007,3.27791,6.55583,0.365727,11.1573,0.111573,54.1469,0.999796,6.16346,12371.7,4055.56,0.000719714,100%,5,5,0,No Offset,2,1,,,,,1,3.6593e-007,3.46605,6.93211,0.394056,11.369,0.0129254,61.7,100,100
2,Meas 7,OK,2018-04-23,15:24:55,133938000,4.09625,0.0605,455917,3670,100,0,455917,3670,4,5,1.00091,0.856086,0.18254,0.182374,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.6027,3119,Aqueous,0.733609,3.218e-007,3.93581,7.87162,0.390782,9.92887,0.0992887,83.0691,0.999785,6.37961,10295.6,3166.4,0.000843625,100%,5,5,0,No Offset,3,1,,,,,1,3.01129e-007,4.20598,8.41196,0.302247,7.18613,0.00516404,97.0293,100,100
3,Meas 8,OK,2018-04-23,15:25:32,133938000,3.9091,0.0208,454434,3420,100,0,454434,3420,4,5,1.00092,0.857048,0.182235,0.182069,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.61226,3119,Aqueous,0.733983,3.03262e-007,4.14843,8.29686,0.499069,12.0303,0.120303,93.9513,0.999931,4.23413,9689.98,3315.71,0.000668972,100%,5,5,0,No Offset,3,2,,,,,1,3.03166e-007,4.14974,8.29949,0.335397,8.08236,0.00653246,94.021,93.3341,99.918
3,Meas 8,OK,2018-04-23,15:25:32,133938000,3.9091,0.0208,454434,3420,100,0,454434,3420,4,5,1.00092,0.857048,0.182235,0.182069,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.61226,3119,Aqueous,0.733983,3.03262e-007,4.14843,8.29686,0.499069,12.0303,0.120303,93.9513,0.999931,4.23413,9689.98,3315.71,0.000668972,100%,5,5,0,No Offset,3,2,,,,,2,6.70288e-008,18.769,37.5379,2.55789,13.6283,0.018573,3211.99,6.66592,0.0820429
4,Meas 9,OK,2018-04-23,15:26:08,133938000,3.93284,0.0194,462742,5140,100,0,462742,5140,4,5,1.00092,0.857381,0.182281,0.182112,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.61104,3119,Aqueous,0.739185,2.99885e-007,4.19812,8.39625,0.465364,11.0851,0.110851,96.6058,0.999839,3.8804,9588.85,3131.94,0.000645497,100%,5,5,0,No Offset,3,2,,,,,1,1.5097e-006,0.833909,1.66782,0,0,0,2.20096,1.83407,75.1251
4,Meas 9,OK,2018-04-23,15:26:08,133938000,3.93284,0.0194,462742,5140,100,0,462742,5140,4,5,1.00092,0.857381,0.182281,0.182112,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.61104,3119,Aqueous,0.739185,2.99885e-007,4.19812,8.39625,0.465364,11.0851,0.110851,96.6058,0.999839,3.8804,9588.85,3131.94,0.000645497,100%,5,5,0,No Offset,3,2,,,,,2,2.80128e-007,4.49421,8.98842,0.492496,10.9584,0.0120088,113.307,98.1659,24.8749
5,Meas 10,OK,2018-04-23,15:26:45,133938000,3.9787,0.00294,457887,2330,100,0,457887,2330,4,5,1.00092,0.857528,0.182444,0.182277,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.6087,3119,Aqueous,0.738019,2.97864e-007,4.23409,8.46817,0.458587,10.8308,0.108308,98.5532,0.99987,6.07907,9525.68,3071.5,0.000802246,100%,5,5,0,No Offset,3,2,,,,,1,2.85657e-007,4.41502,8.83003,0.395519,8.9585,0.00802547,108.69,98.7516,99.994
5,Meas 10,OK,2018-04-23,15:26:45,133938000,3.9787,0.00294,457887,2330,100,0,457887,2330,4,5,1.00092,0.857528,0.182444,0.182277,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.6087,3119,Aqueous,0.738019,2.97864e-007,4.23409,8.46817,0.458587,10.8308,0.108308,98.5532,0.99987,6.07907,9525.68,3071.5,0.000802246,100%,5,5,0,No Offset,3,2,,,,,2,6.72097e-009,187.649,375.297,16.5709,8.83078,0.00779827,702025,1.24844,0.00599491
6,25.015C,OK,2018-04-23,15:36:45,133939000,25.0148,0.00245,421869,3630,100,0,421869,3630,51,0.25,1.0009,0.861,0.179461,0.1793,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.905641,3119,Aqueous,0.739724,5.51619e-007,4.36775,8.7355,0.370725,8.48777,0.0848777,105.987,1,3.11359,17655.4,5000.29,0.000772298,100%,5,5,0,76423.3,3,2,,,,,1,5.60047e-007,4.30202,8.60404,0.553228,12.8597,0.0165373,102.293,96.3054,99.9875
6,25.015C,OK,2018-04-23,15:36:45,133939000,25.0148,0.00245,421869,3630,100,0,421869,3630,51,0.25,1.0009,0.861,0.179461,0.1793,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.905641,3119,Aqueous,0.739724,5.51619e-007,4.36775,8.7355,0.370725,8.48777,0.0848777,105.987,1,3.11359,17655.4,5000.29,0.000772298,100%,5,5,0,76423.3,3,2,,,,,2,7.47192e-008,32.2452,64.4904,1.58087,4.90265,0.0024036,11394.2,3.69462,0.0124553
